年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
107,12,103,大同區,25綜合＆電力合計,**,"108,748","31,513,540",391696550
107,12,104,中山區,1表燈非營業用,"112,055","2,041","33,154,378",539321321
107,12,104,中山區,2表燈營業用,"21,120","46,312","37,497,608",446482571
107,12,104,中山區,3表燈小計,**,"48,353","70,651,986",985803892
107,12,104,中山區,4低壓綜合裝置非營業用,*,130,"9,866",116508
107,12,104,中山區,5低壓綜合需量非營業用,"1,259","47,443","7,263,159",91414268
107,12,104,中山區,6低壓綜合非營業用電小計,**,"47,573","7,273,025",91530776
107,12,104,中山區,7低壓綜合裝置營業用,40,"1,622","181,340",2280178
107,12,104,中山區,8低壓綜合需量營業用,"1,571","71,206","15,237,906",189973226
107,12,104,中山區,9低壓綜合營業用電小計,**,"72,828","15,419,246",192253404
107,12,104,中山區,10低壓綜合用電小計,**,"120,401","22,692,271",283784180
107,12,104,中山區,11低壓裝置電力,212,"2,475","169,560",2380739
107,12,104,中山區,12低壓需量電力,10,860,"141,323",1569912
107,12,104,中山區,13低壓電力小計,**,"3,335","310,883",3950651
107,12,104,中山區,14高壓電力,322,"212,585","55,684,801",723848918
107,12,104,中山區,15特高壓電力,*,"18,392","7,218,000",94211200
107,12,104,中山區,16高＆特高壓電力小計,**,"230,977","62,902,801",818060118
107,12,104,中山區,17電力小計,**,"234,312","63,213,684",822010769
107,12,104,中山區,18綜合＆電力小計,**,"354,713","85,905,955",1105794949
107,12,104,中山區,19電燈＆綜合＆電力小計,**,"403,066","156,557,941",2091598841
107,12,104,中山區,20臨時電燈,23,0,"45,236",465517
107,12,104,中山區,21臨時電力,32,"2,282","292,281",3025945
107,12,104,中山區,22臨時用電小計,**,"2,282","337,517",3491462
107,12,104,中山區,23總計（含臨時用電）,**,"403,066","156,895,458",2095090303
107,12,104,中山區,24表燈合計,**,"48,353","70,697,222",986269409
107,12,104,中山區,25綜合＆電力合計,**,"354,713","86,198,236",1108820894
107,12,105,松山區,1表燈非營業用,"73,348",779,"28,819,200",360644974
107,12,105,松山區,2表燈營業用,"11,926","22,447","23,268,061",252638944
107,12,105,松山區,3表燈小計,**,"23,226","52,087,261",613283918
107,12,105,松山區,4低壓綜合裝置非營業用,*,137,"6,206",75782
107,12,105,松山區,5低壓綜合需量非營業用,565,"22,122","3,613,508",44154597
107,12,105,松山區,6低壓綜合非營業用電小計,**,"22,259","3,619,714",44230379
107,12,105,松山區,7低壓綜合裝置營業用,*,154,"9,292",279491
107,12,105,松山區,8低壓綜合需量營業用,808,"38,874","8,511,638",105300051
107,12,105,松山區,9低壓綜合營業用電小計,**,"39,028","8,520,930",105579542
107,12,105,松山區,10低壓綜合用電小計,**,"61,287","12,140,644",149809921
107,12,105,松山區,11低壓裝置電力,62,561,"31,647",471608
107,12,105,松山區,12低壓需量電力,11,602,"110,406",1402738
107,12,105,松山區,13低壓電力小計,**,"1,163","142,053",1874346
107,12,105,松山區,14高壓電力,160,"129,701","34,070,611",452873585
107,12,105,松山區,15特高壓電力,*,"8,144","3,979,200",49619200
107,12,105,松山區,16高＆特高壓電力小計,**,"137,845","38,049,811",502492785
107,12,105,松山區,17電力小計,**,"139,008","38,191,864",504367131
107,12,105,松山區,18綜合＆電力小計,**,"200,295","50,332,508",654177052
107,12,105,松山區,19電燈＆綜合＆電力小計,**,"223,521","102,419,769",1267460970
107,12,105,松山區,20臨時電燈,*,0,27593,276449
107,12,105,松山區,21臨時電力,11,"1,044","173,440",2084920
107,12,105,松山區,22臨時用電小計,**,"1,044","201,033",2361369
107,12,105,松山區,23總計（含臨時用電）,**,"223,521","102,620,802",1269822339
107,12,105,松山區,24表燈合計,**,"23,226","52,114,854",613560367
107,12,105,松山區,25綜合＆電力合計,**,"200,295","50,505,948",656261972
107,12,106,大安區,1表燈非營業用,"111,661","2,122","30,953,992",590377651
107,12,106,大安區,2表燈營業用,"17,528","46,549","24,594,786",378130122
107,12,106,大安區,3表燈小計,**,"48,671","55,548,778",968507773
107,12,106,大安區,4低壓綜合裝置非營業用,6,235,"18,027",204334
107,12,106,大安區,5低壓綜合需量非營業用,"1,104","42,619","6,473,114",82578240
107,12,106,大安區,6低壓綜合非營業用電小計,**,"42,854","6,491,141",82782574
107,12,106,大安區,7低壓綜合裝置營業用,11,398,"88,761",1133793
107,12,106,大安區,8低壓綜合需量營業用,"1,448","62,282","12,333,956",161446121
107,12,106,大安區,9低壓綜合營業用電小計,**,"62,680","12,422,717",162579914
107,12,106,大安區,10低壓綜合用電小計,**,"105,534","18,913,858",245362488
107,12,106,大安區,11低壓裝置電力,124,"1,461","125,358",1728319
107,12,106,大安區,12低壓需量電力,*,308,"45,027",559700
107,12,106,大安區,13低壓電力小計,**,"1,769","170,385",2288019
107,12,106,大安區,14高壓電力,275,"205,157","57,147,378",759728300
107,12,106,大安區,15特高壓電力,*,"18,579","8,625,967",106878023
107,12,106,大安區,16高＆特高壓電力小計,**,"223,736","65,773,345",866606323
107,12,106,大安區,17電力小計,**,"225,505","65,943,730",868894342
107,12,106,大安區,18綜合＆電力小計,**,"331,039","84,857,588",1114256830
107,12,106,大安區,19電燈＆綜合＆電力小計,**,"379,710","140,406,366",2082764603
107,12,106,大安區,20臨時電燈,17,0,"18,666",1553218
107,12,106,大安區,21臨時電力,28,"2,813","327,937",4643938
107,12,106,大安區,22臨時用電小計,**,"2,813","346,603",6197156
107,12,106,大安區,23總計（含臨時用電）,**,"379,710","140,752,969",2088961759
107,12,106,大安區,24表燈合計,**,"48,671","55,567,444",970060991
107,12,106,大安區,25綜合＆電力合計,**,"331,039","85,185,525",1118900768
107,12,108,萬華區,1表燈非營業用,"78,396","1,300","21,848,216",319882620
107,12,108,萬華區,2表燈營業用,"9,185","17,515","10,986,384",146230414
107,12,108,萬華區,3表燈小計,**,"18,815","32,834,600",466113034
107,12,108,萬華區,4低壓綜合裝置非營業用,*,0,0,0
107,12,108,萬華區,5低壓綜合需量非營業用,364,"12,223","1,781,738",23227620
107,12,108,萬華區,6低壓綜合非營業用電小計,**,"12,223","1,781,738",23227620
107,12,108,萬華區,7低壓綜合裝置營業用,35,"1,584","202,873",2706643
107,12,108,萬華區,8低壓綜合需量營業用,680,"23,244","5,072,505",67410126
107,12,108,萬華區,9低壓綜合營業用電小計,**,"24,828","5,275,378",70116769
107,12,108,萬華區,10低壓綜合用電小計,**,"37,051","7,057,116",93344389
107,12,108,萬華區,11低壓裝置電力,282,"2,975","268,210",3701947
107,12,108,萬華區,12低壓需量電力,39,1103,"206,488",2553510
107,12,108,萬華區,13低壓電力小計,**,"4,078","474,698",6255457
107,12,108,萬華區,14高壓電力,109,"45,260","12,783,246",172122207
107,12,108,萬華區,15特高壓電力,*,0,0,0
107,12,108,萬華區,16高＆特高壓電力小計,**,"45,260","12,783,246",172122207
107,12,108,萬華區,17電力小計,**,"49,338","13,257,944",178377664
107,12,108,萬華區,18綜合＆電力小計,**,"86,389","20,315,060",271722053
107,12,108,萬華區,19電燈＆綜合＆電力小計,**,"105,204","53,149,660",737835087
107,12,108,萬華區,20臨時電燈,14,0,"16,351",461210
107,12,108,萬華區,21臨時電力,23,"1,543","224,051",2396016
107,12,108,萬華區,22臨時用電小計,**,"1,543","240,402",2857226
107,12,108,萬華區,23總計（含臨時用電）,**,"105,204","53,390,062",740692313
107,12,108,萬華區,24表燈合計,**,"18,815","32,850,951",466574244
107,12,108,萬華區,25綜合＆電力合計,**,"86,389","20,539,111",274118069
107,12,110,信義區,1表燈非營業用,"84,798",993,"18,318,048",408265721
107,12,110,信義區,2表燈營業用,"10,336","15,694","10,719,597",184827252
107,12,110,信義區,3表燈小計,**,"16,687","29,037,645",593092973
107,12,110,信義區,4低壓綜合裝置非營業用,*,0,0,0
107,12,110,信義區,5低壓綜合需量非營業用,572,"26,314","4,087,056",53779712
107,12,110,信義區,6低壓綜合非營業用電小計,**,"26,314","4,087,056",53779712
107,12,110,信義區,7低壓綜合裝置營業用,*,28,"9,708",124234
107,12,110,信義區,8低壓綜合需量營業用,552,"24,910","5,619,856",69022034
107,12,110,信義區,9低壓綜合營業用電小計,**,"24,938","5,629,564",69146268
107,12,110,信義區,10低壓綜合用電小計,**,"51,252","9,716,620",122925980
107,12,110,信義區,11低壓裝置電力,22,234,"29,331",390871
107,12,110,信義區,12低壓需量電力,*,580,"139,120",1556256
107,12,110,信義區,13低壓電力小計,**,814,"168,451",1947127
107,12,110,信義區,14高壓電力,146,"199,885","59,027,154",768222714
107,12,110,信義區,15特高壓電力,*,"6,434","3,222,400",39185600
107,12,110,信義區,16高＆特高壓電力小計,**,"206,319","62,249,554",807408314
107,12,110,信義區,17電力小計,**,"207,133","62,418,005",809355441
107,12,110,信義區,18綜合＆電力小計,**,"258,385","72,134,625",932281421
107,12,110,信義區,19電燈＆綜合＆電力小計,**,"275,072","101,172,270",1525374394
107,12,110,信義區,20臨時電燈,9,0,892,60263
107,12,110,信義區,21臨時電力,25,"3,239","460,264",6322941
107,12,110,信義區,22臨時用電小計,**,"3,239","461,156",6383204
107,12,110,信義區,23總計（含臨時用電）,**,"275,072","101,633,426",1531757598
107,12,110,信義區,24表燈合計,**,"16,687","29,038,537",593153236
107,12,110,信義區,25綜合＆電力合計,**,"258,385","72,594,889",938604362
107,12,111,士林區,1表燈非營業用,"107,867","2,360","32,864,221",532839792
107,12,111,士林區,2表燈營業用,"9,672","21,582","11,774,724",187976121
107,12,111,士林區,3表燈小計,**,"23,942","44,638,945",720815913
107,12,111,士林區,4低壓綜合裝置非營業用,*,0,0,0
107,12,111,士林區,5低壓綜合需量非營業用,666,"22,952","3,499,292",44380190
107,12,111,士林區,6低壓綜合非營業用電小計,**,"22,952","3,499,292",44380190
107,12,111,士林區,7低壓綜合裝置營業用,*,47,"7,242",84019
107,12,111,士林區,8低壓綜合需量營業用,795,"29,006","5,831,905",74155181
107,12,111,士林區,9低壓綜合營業用電小計,**,"29,053","5,839,147",74239200
107,12,111,士林區,10低壓綜合用電小計,**,"52,005","9,338,439",118619390
107,12,111,士林區,11低壓裝置電力,103,"1,317","123,320",1908796
107,12,111,士林區,12低壓需量電力,120,"6,271","932,845",11394596
107,12,111,士林區,13低壓電力小計,**,"7,588","1,056,165",13303392
107,12,111,士林區,14高壓電力,139,"97,220","25,252,679",333105240
107,12,111,士林區,15特高壓電力,*,0,0,0
107,12,111,士林區,16高＆特高壓電力小計,**,"97,220","25,252,679",333105240
107,12,111,士林區,17電力小計,**,"104,808","26,308,844",346408632
107,12,111,士林區,18綜合＆電力小計,**,"156,813","35,647,283",465028022
107,12,111,士林區,19電燈＆綜合＆電力小計,**,"180,755","80,286,228",1185843935
107,12,111,士林區,20臨時電燈,53,0,"29,626",690458
107,12,111,士林區,21臨時電力,22,"1,363","162,702",2120940
107,12,111,士林區,22臨時用電小計,**,"1,363","192,328",2811398
107,12,111,士林區,23總計（含臨時用電）,**,"180,755","80,478,556",1188655333
107,12,111,士林區,24表燈合計,**,"23,942","44,668,571",721506371
107,12,111,士林區,25綜合＆電力合計,**,"156,813","35,809,985",467148962
107,12,112,北投區,1表燈非營業用,"95,439","1,362","37,326,362",400521217
107,12,112,北投區,2表燈營業用,"5,834","11,253","12,981,592",116451202
107,12,112,北投區,3表燈小計,**,"12,615","50,307,954",516972419
107,12,112,北投區,4低壓綜合裝置非營業用,*,0,0,0
107,12,112,北投區,5低壓綜合需量非營業用,674,"22,327","3,026,974",38268832
107,12,112,北投區,6低壓綜合非營業用電小計,**,"22,327","3,026,974",38268832
107,12,112,北投區,7低壓綜合裝置營業用,*,70,"7,140",90660
107,12,112,北投區,8低壓綜合需量營業用,424,"20,002","4,600,303",57923889
107,12,112,北投區,9低壓綜合營業用電小計,**,"20,072","4,607,443",58014549
107,12,112,北投區,10低壓綜合用電小計,**,"42,399","7,634,417",96283381
107,12,112,北投區,11低壓裝置電力,59,705,"78,525",1133676
107,12,112,北投區,12低壓需量電力,92,"5,729","792,697",8908822
107,12,112,北投區,13低壓電力小計,**,"6,434","871,222",10042498
107,12,112,北投區,14高壓電力,122,"104,009","31,704,948",419639834
107,12,112,北投區,15特高壓電力,*,"9,536","5,548,509",55642897
107,12,112,北投區,16高＆特高壓電力小計,**,"113,545","37,253,457",475282731
107,12,112,北投區,17電力小計,**,"119,979","38,124,679",485325229
107,12,112,北投區,18綜合＆電力小計,**,"162,378","45,759,096",581608610
107,12,112,北投區,19電燈＆綜合＆電力小計,**,"174,993","96,067,050",1098581029
107,12,112,北投區,20臨時電燈,40,0,"29,699",388902
107,12,112,北投區,21臨時電力,24,"1,612","260,550",3431706
107,12,112,北投區,22臨時用電小計,**,"1,612","290,249",3820608
107,12,112,北投區,23總計（含臨時用電）,**,"174,993","96,357,299",1102401637
107,12,112,北投區,24表燈合計,**,"12,615","50,337,653",517361321
107,12,112,北投區,25綜合＆電力合計,**,"162,378","46,019,646",585040316
107,12,114,內湖區,1表燈非營業用,"104,940",865,"30,920,672",481796628
107,12,114,內湖區,2表燈營業用,"13,206","25,246","12,644,621",355843999
107,12,114,內湖區,3表燈小計,**,"26,111","43,565,293",837640627
107,12,114,內湖區,4低壓綜合裝置非營業用,*,0,0,0
107,12,114,內湖區,5低壓綜合需量非營業用,"1,201","50,807","8,245,935",103007360
107,12,114,內湖區,6低壓綜合非營業用電小計,**,"50,807","8,245,935",103007360
107,12,114,內湖區,7低壓綜合裝置營業用,*,0,0,0
107,12,114,內湖區,8低壓綜合需量營業用,"1,844","113,162","24,610,573",306627647
107,12,114,內湖區,9低壓綜合營業用電小計,**,"113,162","24,610,573",306627647
107,12,114,內湖區,10低壓綜合用電小計,**,"163,969","32,856,508",409635007
107,12,114,內湖區,11低壓裝置電力,21,175,"6,890",94264
107,12,114,內湖區,12低壓需量電力,337,"13,397","2,533,054",31237183
107,12,114,內湖區,13低壓電力小計,**,"13,572","2,539,944",31331447
107,12,114,內湖區,14高壓電力,163,"137,069","50,376,375",634100675
107,12,114,內湖區,15特高壓電力,*,"8,481","5,114,400",59101600
107,12,114,內湖區,16高＆特高壓電力小計,**,"145,550","55,490,775",693202275
107,12,114,內湖區,17電力小計,**,"159,122","58,030,719",724533722
107,12,114,內湖區,18綜合＆電力小計,**,"323,091","90,887,227",1134168729
107,12,114,內湖區,19電燈＆綜合＆電力小計,**,"349,202","134,452,520",1971809356
107,12,114,內湖區,20臨時電燈,22,0,"20,634",186454
107,12,114,內湖區,21臨時電力,44,"2,802","271,940",5998557
107,12,114,內湖區,22臨時用電小計,**,"2,802","292,574",6185011
107,12,114,內湖區,23總計（含臨時用電）,**,"349,202","134,745,094",1977994367
107,12,114,內湖區,24表燈合計,**,"26,111","43,585,927",837827081
107,12,114,內湖區,25綜合＆電力合計,**,"323,091","91,159,167",1140167286
107,12,115,南港區,1表燈非營業用,"44,288",102,"7,486,368",192330540
107,12,115,南港區,2表燈營業用,"4,361","7,131","3,401,678",85300337
107,12,115,南港區,3表燈小計,**,"7,233","10,888,046",277630877
107,12,115,南港區,4低壓綜合裝置非營業用,*,0,0,0
107,12,115,南港區,5低壓綜合需量非營業用,369,"13,343","2,049,774",25889901
107,12,115,南港區,6低壓綜合非營業用電小計,**,"13,343","2,049,774",25889901
107,12,115,南港區,7低壓綜合裝置營業用,*,0,0,0
107,12,115,南港區,8低壓綜合需量營業用,254,"12,971","2,699,276",33972624
107,12,115,南港區,9低壓綜合營業用電小計,**,"12,971","2,699,276",33972624
107,12,115,南港區,10低壓綜合用電小計,**,"26,314","4,749,050",59862525
107,12,115,南港區,11低壓裝置電力,28,514,"39,766",505274
107,12,115,南港區,12低壓需量電力,144,"4,641","542,940",6800401
107,12,115,南港區,13低壓電力小計,**,"5,155","582,706",7305675
107,12,115,南港區,14高壓電力,93,"118,039","32,196,404",416943527
107,12,115,南港區,15特高壓電力,*,"37,575","15,173,144",198117537
107,12,115,南港區,16高＆特高壓電力小計,**,"155,614","47,369,548",615061064
107,12,115,南港區,17電力小計,**,"160,769","47,952,254",622366739
107,12,115,南港區,18綜合＆電力小計,**,"187,083","52,701,304",682229264
107,12,115,南港區,19電燈＆綜合＆電力小計,**,"194,316","63,589,350",959860141
107,12,115,南港區,20臨時電燈,6,0,74,92696
107,12,115,南港區,21臨時電力,18,"2,598","290,640",4595960
107,12,115,南港區,22臨時用電小計,**,"2,598","290,714",4688656
107,12,115,南港區,23總計（含臨時用電）,**,"194,316","63,880,064",964548797
107,12,115,南港區,24表燈合計,**,"7,233","10,888,120",277723573
107,12,115,南港區,25綜合＆電力合計,**,"187,083","52,991,944",686825224
107,12,116,文山區,1表燈非營業用,"101,989",484,"25,478,529",427607616
107,12,116,文山區,2表燈營業用,"5,070","10,842","7,619,450",93180041
107,12,116,文山區,3表燈小計,**,"11,326","33,097,979",520787657
107,12,116,文山區,4低壓綜合裝置非營業用,*,0,0,0
107,12,116,文山區,5低壓綜合需量非營業用,848,"27,920","3,595,285",44564816
107,12,116,文山區,6低壓綜合非營業用電小計,**,"27,920","3,595,285",44564816
107,12,116,文山區,7低壓綜合裝置營業用,*,74,"7,337",96542
107,12,116,文山區,8低壓綜合需量營業用,312,"10,397","2,594,681",33201235
107,12,116,文山區,9低壓綜合營業用電小計,**,"10,471","2,602,018",33297777
107,12,116,文山區,10低壓綜合用電小計,**,"38,391","6,197,303",77862593
107,12,116,文山區,11低壓裝置電力,26,281,"56,191",764986
107,12,116,文山區,12低壓需量電力,28,"1,112","169,366",1880137
107,12,116,文山區,13低壓電力小計,**,"1,393","225,557",2645123
107,12,116,文山區,14高壓電力,99,"46,219","9,979,758",134594167
107,12,116,文山區,15特高壓電力,*,"21,272","9,147,104",116927119
107,12,116,文山區,16高＆特高壓電力小計,**,"67,491","19,126,862",251521286
107,12,116,文山區,17電力小計,**,"68,884","19,352,419",254166409
107,12,116,文山區,18綜合＆電力小計,**,"107,275","25,549,722",332029002
107,12,116,文山區,19電燈＆綜合＆電力小計,**,"118,601","58,647,701",852816659
107,12,116,文山區,20臨時電燈,14,0,"11,029",395038
107,12,116,文山區,21臨時電力,19,"1,872","157,680",2871160
107,12,116,文山區,22臨時用電小計,**,"1,872","168,709",3266198
107,12,116,文山區,23總計（含臨時用電）,**,"118,601","58,816,410",856082857
107,12,116,文山區,24表燈合計,**,"11,326","33,109,008",521182695
107,12,116,文山區,25綜合＆電力合計,**,"107,275","25,707,402",334900162
107,12,200,仁愛區,1表燈非營業用,"22,683",448,"6,321,972",80509471
107,12,200,仁愛區,2表燈營業用,"3,288","5,721","3,867,097",48855823
107,12,200,仁愛區,3表燈小計,**,"6,169","10,189,069",129365294
107,12,200,仁愛區,4低壓綜合裝置非營業用,*,0,0,0
107,12,200,仁愛區,5低壓綜合需量非營業用,128,"3,564","391,543",5037613
107,12,200,仁愛區,6低壓綜合非營業用電小計,**,"3,564","391,543",5037613
107,12,200,仁愛區,7低壓綜合裝置營業用,*,86,"6,940",107930
107,12,200,仁愛區,8低壓綜合需量營業用,312,"9,214","1,893,465",25167721
107,12,200,仁愛區,9低壓綜合營業用電小計,**,"9,300","1,900,405",25275651
107,12,200,仁愛區,10低壓綜合用電小計,**,"12,864","2,291,948",30313264
107,12,200,仁愛區,11低壓裝置電力,60,533,"52,628",768779
107,12,200,仁愛區,12低壓需量電力,14,366,"110,842",1457049
107,12,200,仁愛區,13低壓電力小計,**,899,"163,470",2225828
107,12,200,仁愛區,14高壓電力,25,"8,412","1,880,554",25458451
107,12,200,仁愛區,15特高壓電力,*,0,0,0
107,12,200,仁愛區,16高＆特高壓電力小計,**,"8,412","1,880,554",25458451
107,12,200,仁愛區,17電力小計,**,"9,311","2,044,024",27684279
107,12,200,仁愛區,18綜合＆電力小計,**,"22,175","4,335,972",57997543
107,12,200,仁愛區,19電燈＆綜合＆電力小計,**,"28,344","14,525,041",187362837
107,12,200,仁愛區,20臨時電燈,*,0,215,7664
107,12,200,仁愛區,21臨時電力,*,0,0,0
107,12,200,仁愛區,22臨時用電小計,**,0,215,7664
107,12,200,仁愛區,23總計（含臨時用電）,**,"28,344","14,525,256",187370501
107,12,200,仁愛區,24表燈合計,**,"6,169","10,189,284",129372958
107,12,200,仁愛區,25綜合＆電力合計,**,"22,175","4,335,972",57997543
107,12,201,信義區,1表燈非營業用,"26,992",240,"760,236",95628546
107,12,201,信義區,2表燈營業用,"1,226","2,052","765,522",20353541
107,12,201,信義區,3表燈小計,**,"2,292","1,525,758",115982087
107,12,201,信義區,4低壓綜合裝置非營業用,*,0,0,0
107,12,201,信義區,5低壓綜合需量非營業用,136,"5,594","716,172",9382928
107,12,201,信義區,6低壓綜合非營業用電小計,**,"5,594","716,172",9382928
107,12,201,信義區,7低壓綜合裝置營業用,*,68,"14,720",196106
107,12,201,信義區,8低壓綜合需量營業用,48,"3,026","560,868",7610521
107,12,201,信義區,9低壓綜合營業用電小計,**,"3,094","575,588",7806627
107,12,201,信義區,10低壓綜合用電小計,**,"8,688","1,291,760",17189555
107,12,201,信義區,11低壓裝置電力,*,103,"46,481",541064
107,12,201,信義區,12低壓需量電力,23,886,"148,467",1853611
107,12,201,信義區,13低壓電力小計,**,989,"194,948",2394675
107,12,201,信義區,14高壓電力,32,"12,461","2,927,666",39513527
107,12,201,信義區,15特高壓電力,*,0,140000,341600
107,12,201,信義區,16高＆特高壓電力小計,**,"12,461","3,067,666",39855127
107,12,201,信義區,17電力小計,**,"13,450","3,262,614",42249802
107,12,201,信義區,18綜合＆電力小計,**,"22,138","4,554,374",59439357
107,12,201,信義區,19電燈＆綜合＆電力小計,**,"24,430","6,080,132",175421444
107,12,201,信義區,20臨時電燈,13,0,14,103560
107,12,201,信義區,21臨時電力,*,189,"19,880",213380
107,12,201,信義區,22臨時用電小計,**,189,"19,894",316940
107,12,201,信義區,23總計（含臨時用電）,**,"24,430","6,100,026",175738384
107,12,201,信義區,24表燈合計,**,"2,292","1,525,772",116085647
107,12,201,信義區,25綜合＆電力合計,**,"22,138","4,574,254",59652737
107,12,202,中正區,1表燈非營業用,"31,198",304,"239,374",105567219
107,12,202,中正區,2表燈營業用,"2,123","3,385","1,113,930",31550808
107,12,202,中正區,3表燈小計,**,"3,689","1,353,304",137118027
107,12,202,中正區,4低壓綜合裝置非營業用,*,43,"5,040",69560
107,12,202,中正區,5低壓綜合需量非營業用,214,"8,799","1,185,699",14784348
107,12,202,中正區,6低壓綜合非營業用電小計,**,"8,842","1,190,739",14853908
107,12,202,中正區,7低壓綜合裝置營業用,*,0,0,0
107,12,202,中正區,8低壓綜合需量營業用,113,"3,729","828,864",10953014
107,12,202,中正區,9低壓綜合營業用電小計,**,"3,729","828,864",10953014
107,12,202,中正區,10低壓綜合用電小計,**,"12,571","2,019,603",25806922
107,12,202,中正區,11低壓裝置電力,35,377,"23,314",375674
107,12,202,中正區,12低壓需量電力,37,"1,201","303,519",3644111
107,12,202,中正區,13低壓電力小計,**,"1,578","326,833",4019785
107,12,202,中正區,14高壓電力,40,"21,750","5,909,167",76174817
107,12,202,中正區,15特高壓電力,*,"7,000","1,264,986",11495417
107,12,202,中正區,16高＆特高壓電力小計,**,"28,750","7,174,153",87670234
107,12,202,中正區,17電力小計,**,"30,328","7,500,986",91690019
107,12,202,中正區,18綜合＆電力小計,**,"42,899","9,520,589",117496941
107,12,202,中正區,19電燈＆綜合＆電力小計,**,"46,588","10,873,893",254614968
107,12,202,中正區,20臨時電燈,11,0,0,48395
107,12,202,中正區,21臨時電力,8,489,"50,040",683400
107,12,202,中正區,22臨時用電小計,**,489,"50,040",731795
107,12,202,中正區,23總計（含臨時用電）,**,"46,588","10,923,933",255346763
107,12,202,中正區,24表燈合計,**,"3,689","1,353,304",137166422
107,12,202,中正區,25綜合＆電力合計,**,"42,899","9,570,629",118180341
107,12,203,中山區,1表燈非營業用,"21,922",91,"10,413,911",77887106
107,12,203,中山區,2表燈營業用,"1,173","1,295","1,725,587",14476770
107,12,203,中山區,3表燈小計,**,"1,386","12,139,498",92363876
107,12,203,中山區,4低壓綜合裝置非營業用,*,0,0,0
107,12,203,中山區,5低壓綜合需量非營業用,74,"2,113","257,113",3313984
