年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
111,9,334,八德,21綜合＆電力小計　　　　,**,198450,65929040,
111,9,334,八德,22電燈＆綜合＆電力小計　,**,214226,125163896,
111,9,334,八德,23臨時電燈　　　　　　　,71,0,43503,
111,9,334,八德,24臨時電力　　　　　　,52,6616,1029121,
111,9,334,八德,25臨時用電小計　　　　　,**,6616,1072624,
111,9,334,八德,26總計（含臨時用電）　　,**,214226,126236520,
111,9,334,八德,27表燈合計　　　　　　　,**,15776,59278359,
111,9,334,八德,28綜合＆電力合計　　　　,**,198450,66958161,
111,9,335,大溪,1表燈非營業用　　　　　,52513,769,32889653,
111,9,335,大溪,2表燈營業用　　　　　　,3539,5621,8230721,
111,9,335,大溪,3表燈小計　　　　　　　,**,6390,41120374,
111,9,335,大溪,4低壓綜合裝置非營業用　,*,0,0,
111,9,335,大溪,5低壓綜合需量非營業用　,114,6743,980117,
111,9,335,大溪,6低壓電動車非營業用　,*,0,0,
111,9,335,大溪,7低壓綜合非營業用電小計,**,6743,980117,
111,9,335,大溪,8低壓綜合裝置營業用　　,*,0,0,
111,9,335,大溪,9低壓綜合需量營業用　　,110,6867,2250581,
111,9,335,大溪,10低壓電動車營業用　,*,942,42080,
111,9,335,大溪,11低壓綜合營業用電小計　,**,7809,2292661,
111,9,335,大溪,12低壓綜合用電小計　　　,**,14552,3272778,
111,9,335,大溪,13低壓裝置電力　　　　　,40,720,108247,
111,9,335,大溪,14低壓需量電力　　　　　,185,10156,2449992,
111,9,335,大溪,15低壓電力小計　　　　　,**,10876,2558239,
111,9,335,大溪,16高壓電力　　　　　　,87,52856,17253796,
111,9,335,大溪,17高壓電動車　　　　　,*,0,0,
111,9,335,大溪,18特高壓電力　　　　　　,*,21850,10346600,
111,9,335,大溪,19高＆特高壓電力小計　　,**,74706,27600396,
111,9,335,大溪,20電力小計　　　　　　　,**,85582,30158635,
111,9,335,大溪,21綜合＆電力小計　　　　,**,100134,33431413,
111,9,335,大溪,22電燈＆綜合＆電力小計　,**,106524,74551787,
111,9,335,大溪,23臨時電燈　　　　　　　,67,0,22121,
111,9,335,大溪,24臨時電力　　　　　　,17,952,177194,
111,9,335,大溪,25臨時用電小計　　　　　,**,952,199315,
111,9,335,大溪,26總計（含臨時用電）　　,**,106524,74751102,
111,9,335,大溪,27表燈合計　　　　　　　,**,6390,41142495,
111,9,335,大溪,28綜合＆電力合計　　　　,**,100134,33608607,
111,9,336,復興,1表燈非營業用　　　　　,4710,0,1282093,
111,9,336,復興,2表燈營業用　　　　　　,395,494,537424,
111,9,336,復興,3表燈小計　　　　　　　,**,494,1819517,
111,9,336,復興,4低壓綜合裝置非營業用　,*,0,0,
111,9,336,復興,5低壓綜合需量非營業用　,19,1435,153040,
111,9,336,復興,6低壓電動車非營業用　,*,0,0,
111,9,336,復興,7低壓綜合非營業用電小計,**,1435,153040,
111,9,336,復興,8低壓綜合裝置營業用　　,*,0,0,
111,9,336,復興,9低壓綜合需量營業用　　,*,39,29268,
111,9,336,復興,10低壓電動車營業用　,*,0,0,
111,9,336,復興,11低壓綜合營業用電小計　,**,39,29268,
111,9,336,復興,12低壓綜合用電小計　　　,**,1474,182308,
111,9,336,復興,13低壓裝置電力　　　　　,*,15,3777,
111,9,336,復興,14低壓需量電力　　　　　,9,155,28716,
111,9,336,復興,15低壓電力小計　　　　　,**,170,32493,
111,9,336,復興,16高壓電力　　　　　　,*,0,0,
111,9,336,復興,17高壓電動車　　　　　,*,0,0,
111,9,336,復興,18特高壓電力　　　　　　,*,0,19093,
111,9,336,復興,19高＆特高壓電力小計　　,**,0,19093,
111,9,336,復興,20電力小計　　　　　　　,**,170,51586,
111,9,336,復興,21綜合＆電力小計　　　　,**,1644,233894,
111,9,336,復興,22電燈＆綜合＆電力小計　,**,2138,2053411,
111,9,336,復興,23臨時電燈　　　　　　　,*,0,849,
111,9,336,復興,24臨時電力　　　　　　,*,0,0,
111,9,336,復興,25臨時用電小計　　　　　,**,0,849,
111,9,336,復興,26總計（含臨時用電）　　,**,2138,2054260,
111,9,336,復興,27表燈合計　　　　　　　,**,494,1820366,
111,9,336,復興,28綜合＆電力合計　　　　,**,1644,233894,
111,9,337,大園,1表燈非營業用　　　　　,45029,1269,30635571,
111,9,337,大園,2表燈營業用　　　　　　,3651,7146,10925590,
111,9,337,大園,3表燈小計　　　　　　　,**,8415,41561161,
111,9,337,大園,4低壓綜合裝置非營業用　,*,0,0,
111,9,337,大園,5低壓綜合需量非營業用　,135,6518,1224959,
111,9,337,大園,6低壓電動車非營業用　,*,0,0,
111,9,337,大園,7低壓綜合非營業用電小計,**,6518,1224959,
111,9,337,大園,8低壓綜合裝置營業用　　,*,0,0,
111,9,337,大園,9低壓綜合需量營業用　　,154,11118,3208082,
111,9,337,大園,10低壓電動車營業用　,*,0,0,
111,9,337,大園,11低壓綜合營業用電小計　,**,11118,3208082,
111,9,337,大園,12低壓綜合用電小計　　　,**,17636,4433041,
111,9,337,大園,13低壓裝置電力　　　　　,20,385,61657,
111,9,337,大園,14低壓需量電力　　　　　,268,22079,5490930,
111,9,337,大園,15低壓電力小計　　　　　,**,22464,5552587,
111,9,337,大園,16高壓電力　　　　　　,218,152622,53060566,
111,9,337,大園,17高壓電動車　　　　　,*,0,0,
111,9,337,大園,18特高壓電力　　　　　　,63,124379,58093154,
111,9,337,大園,19高＆特高壓電力小計　　,**,277001,111153720,
111,9,337,大園,20電力小計　　　　　　　,**,299465,116706307,
111,9,337,大園,21綜合＆電力小計　　　　,**,317101,121139348,
111,9,337,大園,22電燈＆綜合＆電力小計　,**,325516,162700509,
111,9,337,大園,23臨時電燈　　　　　　　,139,0,143219,
111,9,337,大園,24臨時電力　　　　　　,85,6262,1124140,
111,9,337,大園,25臨時用電小計　　　　　,**,6262,1267359,
111,9,337,大園,26總計（含臨時用電）　　,**,325516,163967868,
111,9,337,大園,27表燈合計　　　　　　　,**,8415,41704380,
111,9,337,大園,28綜合＆電力合計　　　　,**,317101,122263488,
111,9,338,蘆竹,1表燈非營業用　　　　　,83659,1865,47913753,
111,9,338,蘆竹,2表燈營業用　　　　　　,7326,21157,23015337,
111,9,338,蘆竹,3表燈小計　　　　　　　,**,23022,70929090,
111,9,338,蘆竹,4低壓綜合裝置非營業用　,*,0,0,
111,9,338,蘆竹,5低壓綜合需量非營業用　,488,23930,4633108,
111,9,338,蘆竹,6低壓電動車非營業用　,*,0,0,
111,9,338,蘆竹,7低壓綜合非營業用電小計,**,23930,4633108,
111,9,338,蘆竹,8低壓綜合裝置營業用　　,*,0,0,
111,9,338,蘆竹,9低壓綜合需量營業用　　,370,25217,7401794,
111,9,338,蘆竹,10低壓電動車營業用　,*,0,0,
111,9,338,蘆竹,11低壓綜合營業用電小計　,**,25217,7401794,
111,9,338,蘆竹,12低壓綜合用電小計　　　,**,49147,12034902,
111,9,338,蘆竹,13低壓裝置電力　　　　　,28,632,101099,
111,9,338,蘆竹,14低壓需量電力　　　　　,928,66324,16288709,
111,9,338,蘆竹,15低壓電力小計　　　　　,**,66956,16389808,
111,9,338,蘆竹,16高壓電力　　　　　　,490,354345,133755292,
111,9,338,蘆竹,17高壓電動車　　　　　,*,0,0,
111,9,338,蘆竹,18特高壓電力　　　　　　,9,76080,73072800,
111,9,338,蘆竹,19高＆特高壓電力小計　　,**,430425,206828092,
111,9,338,蘆竹,20電力小計　　　　　　　,**,497381,223217900,
111,9,338,蘆竹,21綜合＆電力小計　　　　,**,546528,235252802,
111,9,338,蘆竹,22電燈＆綜合＆電力小計　,**,569550,306181892,
111,9,338,蘆竹,23臨時電燈　　　　　　　,84,0,95875,
111,9,338,蘆竹,24臨時電力　　　　　　,66,4622,587371,
111,9,338,蘆竹,25臨時用電小計　　　　　,**,4622,683246,
111,9,338,蘆竹,26總計（含臨時用電）　　,**,569550,306865138,
111,9,338,蘆竹,27表燈合計　　　　　　　,**,23022,71024965,
111,9,338,蘆竹,28綜合＆電力合計　　　　,**,546528,235840173,
111,9,350,竹南,1表燈非營業用　　　　　,57673,1494,43370502,
111,9,350,竹南,2表燈營業用　　　　　　,3120,6559,10378640,
111,9,350,竹南,3表燈小計　　　　　　　,**,8053,53749142,
111,9,350,竹南,4低壓綜合裝置非營業用　,*,0,0,
111,9,350,竹南,5低壓綜合需量非營業用　,118,6636,1571905,
111,9,350,竹南,6低壓電動車非營業用　,*,450,11840,
111,9,350,竹南,7低壓綜合非營業用電小計,**,7086,1583745,
111,9,350,竹南,8低壓綜合裝置營業用　　,*,0,0,
111,9,350,竹南,9低壓綜合需量營業用　　,131,5781,1820098,
111,9,350,竹南,10低壓電動車營業用　,*,0,0,
111,9,350,竹南,11低壓綜合營業用電小計　,**,5781,1820098,
111,9,350,竹南,12低壓綜合用電小計　　　,**,12867,3403843,
111,9,350,竹南,13低壓裝置電力　　　　　,114,590,61163,
111,9,350,竹南,14低壓需量電力　　　　　,293,20621,5831424,
111,9,350,竹南,15低壓電力小計　　　　　,**,21211,5892587,
111,9,350,竹南,16高壓電力　　　　　　,189,215301,99453524,
111,9,350,竹南,17高壓電動車　　　　　,*,0,0,
111,9,350,竹南,18特高壓電力　　　　　　,9,188600,123799533,
111,9,350,竹南,19高＆特高壓電力小計　　,**,403901,223253057,
111,9,350,竹南,20電力小計　　　　　　　,**,425112,229145644,
111,9,350,竹南,21綜合＆電力小計　　　　,**,437979,232549487,
111,9,350,竹南,22電燈＆綜合＆電力小計　,**,446032,286298629,
111,9,350,竹南,23臨時電燈　　　　　　　,133,0,83521,
111,9,350,竹南,24臨時電力　　　　　　,26,5068,512823,
111,9,350,竹南,25臨時用電小計　　　　　,**,5068,596344,
111,9,350,竹南,26總計（含臨時用電）　　,**,446032,286894973,
111,9,350,竹南,27表燈合計　　　　　　　,**,8053,53832663,
111,9,350,竹南,28綜合＆電力合計　　　　,**,437979,233062310,
111,9,351,頭份,1表燈非營業用　　　　　,63049,1129,13663767,
111,9,351,頭份,2表燈營業用　　　　　　,3491,7563,4788069,
111,9,351,頭份,3表燈小計　　　　　　　,**,8692,18451836,
111,9,351,頭份,4低壓綜合裝置非營業用　,*,0,0,
111,9,351,頭份,5低壓綜合需量非營業用　,107,5622,838093,
111,9,351,頭份,6低壓電動車非營業用　,*,0,0,
111,9,351,頭份,7低壓綜合非營業用電小計,**,5622,838093,
111,9,351,頭份,8低壓綜合裝置營業用　　,*,0,0,
111,9,351,頭份,9低壓綜合需量營業用　　,126,6366,2064713,
111,9,351,頭份,10低壓電動車營業用　,*,0,0,
111,9,351,頭份,11低壓綜合營業用電小計　,**,6366,2064713,
111,9,351,頭份,12低壓綜合用電小計　　　,**,11988,2902806,
111,9,351,頭份,13低壓裝置電力　　　　　,67,542,61199,
111,9,351,頭份,14低壓需量電力　　　　　,144,6983,1871356,
111,9,351,頭份,15低壓電力小計　　　　　,**,7525,1932555,
111,9,351,頭份,16高壓電力　　　　　　,89,60839,24711749,
111,9,351,頭份,17高壓電動車　　　　　,*,0,0,
111,9,351,頭份,18特高壓電力　　　　　　,*,36250,25470397,
111,9,351,頭份,19高＆特高壓電力小計　　,**,97089,50182146,
111,9,351,頭份,20電力小計　　　　　　　,**,104614,52114701,
111,9,351,頭份,21綜合＆電力小計　　　　,**,116602,55017507,
111,9,351,頭份,22電燈＆綜合＆電力小計　,**,125294,73469343,
111,9,351,頭份,23臨時電燈　　　　　　　,117,0,17159,
111,9,351,頭份,24臨時電力　　　　　　,24,1331,168761,
111,9,351,頭份,25臨時用電小計　　　　　,**,1331,185920,
111,9,351,頭份,26總計（含臨時用電）　　,**,125294,73655263,
111,9,351,頭份,27表燈合計　　　　　　　,**,8692,18468995,
111,9,351,頭份,28綜合＆電力合計　　　　,**,116602,55186268,
111,9,352,三灣,1表燈非營業用　　　　　,4555,5,1537810,
111,9,352,三灣,2表燈營業用　　　　　　,212,326,376636,
111,9,352,三灣,3表燈小計　　　　　　　,**,331,1914446,
111,9,352,三灣,4低壓綜合裝置非營業用　,*,0,0,
111,9,352,三灣,5低壓綜合需量非營業用　,6,207,45560,
111,9,352,三灣,6低壓電動車非營業用　,*,0,0,
111,9,352,三灣,7低壓綜合非營業用電小計,**,207,45560,
111,9,352,三灣,8低壓綜合裝置營業用　　,*,0,0,
111,9,352,三灣,9低壓綜合需量營業用　　,*,74,29827,
111,9,352,三灣,10低壓電動車營業用　,*,0,0,
111,9,352,三灣,11低壓綜合營業用電小計　,**,74,29827,
111,9,352,三灣,12低壓綜合用電小計　　　,**,281,75387,
111,9,352,三灣,13低壓裝置電力　　　　　,11,67,7041,
111,9,352,三灣,14低壓需量電力　　　　　,22,1078,221326,
111,9,352,三灣,15低壓電力小計　　　　　,**,1145,228367,
111,9,352,三灣,16高壓電力　　　　　　,7,1852,492620,
111,9,352,三灣,17高壓電動車　　　　　,*,0,0,
111,9,352,三灣,18特高壓電力　　　　　　,*,0,0,
111,9,352,三灣,19高＆特高壓電力小計　　,**,1852,492620,
111,9,352,三灣,20電力小計　　　　　　　,**,2997,720987,
111,9,352,三灣,21綜合＆電力小計　　　　,**,3278,796374,
111,9,352,三灣,22電燈＆綜合＆電力小計　,**,3609,2710820,
111,9,352,三灣,23臨時電燈　　　　　　　,11,0,3368,
111,9,352,三灣,24臨時電力　　　　　　,*,0,0,
111,9,352,三灣,25臨時用電小計　　　　　,**,0,3368,
111,9,352,三灣,26總計（含臨時用電）　　,**,3609,2714188,
111,9,352,三灣,27表燈合計　　　　　　　,**,331,1917814,
111,9,352,三灣,28綜合＆電力合計　　　　,**,3278,796374,
111,9,353,南庄,1表燈非營業用　　　　　,6478,2,2253261,
111,9,353,南庄,2表燈營業用　　　　　　,549,313,828681,
111,9,353,南庄,3表燈小計　　　　　　　,**,315,3081942,
111,9,353,南庄,4低壓綜合裝置非營業用　,*,0,0,
111,9,353,南庄,5低壓綜合需量非營業用　,11,539,57952,
111,9,353,南庄,6低壓電動車非營業用　,*,0,0,
111,9,353,南庄,7低壓綜合非營業用電小計,**,539,57952,
111,9,353,南庄,8低壓綜合裝置營業用　　,*,0,0,
111,9,353,南庄,9低壓綜合需量營業用　　,*,260,35712,
111,9,353,南庄,10低壓電動車營業用　,*,0,0,
111,9,353,南庄,11低壓綜合營業用電小計　,**,260,35712,
111,9,353,南庄,12低壓綜合用電小計　　　,**,799,93664,
111,9,353,南庄,13低壓裝置電力　　　　　,8,131,26792,
111,9,353,南庄,14低壓需量電力　　　　　,14,727,190382,
111,9,353,南庄,15低壓電力小計　　　　　,**,858,217174,
111,9,353,南庄,16高壓電力　　　　　　,*,1831,199900,
111,9,353,南庄,17高壓電動車　　　　　,*,0,0,
111,9,353,南庄,18特高壓電力　　　　　　,*,0,0,
111,9,353,南庄,19高＆特高壓電力小計　　,**,1831,199900,
111,9,353,南庄,20電力小計　　　　　　　,**,2689,417074,
111,9,353,南庄,21綜合＆電力小計　　　　,**,3488,510738,
111,9,353,南庄,22電燈＆綜合＆電力小計　,**,3803,3592680,
111,9,353,南庄,23臨時電燈　　　　　　　,6,0,7580,
111,9,353,南庄,24臨時電力　　　　　　,*,0,0,
111,9,353,南庄,25臨時用電小計　　　　　,**,0,7580,
111,9,353,南庄,26總計（含臨時用電）　　,**,3803,3600260,
111,9,353,南庄,27表燈合計　　　　　　　,**,315,3089522,
111,9,353,南庄,28綜合＆電力合計　　　　,**,3488,510738,
111,9,354,獅潭,1表燈非營業用　　　　　,3172,64,718821,
111,9,354,獅潭,2表燈營業用　　　　　　,129,276,217808,
111,9,354,獅潭,3表燈小計　　　　　　　,**,340,936629,
111,9,354,獅潭,4低壓綜合裝置非營業用　,*,0,0,
111,9,354,獅潭,5低壓綜合需量非營業用　,6,231,16600,
111,9,354,獅潭,6低壓電動車非營業用　,*,0,0,
111,9,354,獅潭,7低壓綜合非營業用電小計,**,231,16600,
111,9,354,獅潭,8低壓綜合裝置營業用　　,*,0,0,
111,9,354,獅潭,9低壓綜合需量營業用　　,*,128,80244,
111,9,354,獅潭,10低壓電動車營業用　,*,0,0,
111,9,354,獅潭,11低壓綜合營業用電小計　,**,128,80244,
111,9,354,獅潭,12低壓綜合用電小計　　　,**,359,96844,
111,9,354,獅潭,13低壓裝置電力　　　　　,7,47,8584,
111,9,354,獅潭,14低壓需量電力　　　　　,*,133,13757,
111,9,354,獅潭,15低壓電力小計　　　　　,**,180,22341,
111,9,354,獅潭,16高壓電力　　　　　　,*,100,1200,
111,9,354,獅潭,17高壓電動車　　　　　,*,0,0,
111,9,354,獅潭,18特高壓電力　　　　　　,*,0,0,
111,9,354,獅潭,19高＆特高壓電力小計　　,**,100,1200,
111,9,354,獅潭,20電力小計　　　　　　　,**,280,23541,
111,9,354,獅潭,21綜合＆電力小計　　　　,**,639,120385,
111,9,354,獅潭,22電燈＆綜合＆電力小計　,**,979,1057014,
111,9,354,獅潭,23臨時電燈　　　　　　　,*,0,97,
111,9,354,獅潭,24臨時電力　　　　　　,*,0,0,
111,9,354,獅潭,25臨時用電小計　　　　　,**,0,97,
111,9,354,獅潭,26總計（含臨時用電）　　,**,979,1057111,
111,9,354,獅潭,27表燈合計　　　　　　　,**,340,936726,
111,9,354,獅潭,28綜合＆電力合計　　　　,**,639,120385,
111,9,356,後龍,1表燈非營業用　　　　　,24630,294,10328530,
111,9,356,後龍,2表燈營業用　　　　　　,1002,1410,1992646,
111,9,356,後龍,3表燈小計　　　　　　　,**,1704,12321176,
111,9,356,後龍,4低壓綜合裝置非營業用　,*,0,0,
111,9,356,後龍,5低壓綜合需量非營業用　,35,2800,353026,
111,9,356,後龍,6低壓電動車非營業用　,*,0,0,
111,9,356,後龍,7低壓綜合非營業用電小計,**,2800,353026,
111,9,356,後龍,8低壓綜合裝置營業用　　,*,0,0,
111,9,356,後龍,9低壓綜合需量營業用　　,30,1604,574934,
111,9,356,後龍,10低壓電動車營業用　,*,0,0,
111,9,356,後龍,11低壓綜合營業用電小計　,**,1604,574934,
111,9,356,後龍,12低壓綜合用電小計　　　,**,4404,927960,
111,9,356,後龍,13低壓裝置電力　　　　　,77,750,81185,
111,9,356,後龍,14低壓需量電力　　　　　,98,4179,769200,
111,9,356,後龍,15低壓電力小計　　　　　,**,4929,850385,
111,9,356,後龍,16高壓電力　　　　　　,49,22431,5096382,
111,9,356,後龍,17高壓電動車　　　　　,*,0,0,
111,9,356,後龍,18特高壓電力　　　　　　,*,10000,3631607,
111,9,356,後龍,19高＆特高壓電力小計　　,**,32431,8727989,
111,9,356,後龍,20電力小計　　　　　　　,**,37360,9578374,
111,9,356,後龍,21綜合＆電力小計　　　　,**,41764,10506334,
111,9,356,後龍,22電燈＆綜合＆電力小計　,**,43468,22827510,
111,9,356,後龍,23臨時電燈　　　　　　　,56,0,14048,
111,9,356,後龍,24臨時電力　　　　　　,*,120,7800,
111,9,356,後龍,25臨時用電小計　　　　　,**,120,21848,
111,9,356,後龍,26總計（含臨時用電）　　,**,43468,22849358,
111,9,356,後龍,27表燈合計　　　　　　　,**,1704,12335224,
111,9,356,後龍,28綜合＆電力合計　　　　,**,41764,10514134,
111,9,357,通霄,1表燈非營業用　　　　　,22403,185,7509980,
111,9,357,通霄,2表燈營業用　　　　　　,1135,819,1761794,
111,9,357,通霄,3表燈小計　　　　　　　,**,1004,9271774,
111,9,357,通霄,4低壓綜合裝置非營業用　,*,0,0,
111,9,357,通霄,5低壓綜合需量非營業用　,37,2359,264034,
111,9,357,通霄,6低壓電動車非營業用　,*,0,0,
111,9,357,通霄,7低壓綜合非營業用電小計,**,2359,264034,
111,9,357,通霄,8低壓綜合裝置營業用　　,*,0,0,
111,9,357,通霄,9低壓綜合需量營業用　　,22,1157,387833,
111,9,357,通霄,10低壓電動車營業用　,*,0,0,
111,9,357,通霄,11低壓綜合營業用電小計　,**,1157,387833,
111,9,357,通霄,12低壓綜合用電小計　　　,**,3516,651867,
111,9,357,通霄,13低壓裝置電力　　　　　,310,1380,137896,
111,9,357,通霄,14低壓需量電力　　　　　,111,4009,979687,
111,9,357,通霄,15低壓電力小計　　　　　,**,5389,1117583,
111,9,357,通霄,16高壓電力　　　　　　,19,7580,1674551,
111,9,357,通霄,17高壓電動車　　　　　,*,0,0,
111,9,357,通霄,18特高壓電力　　　　　　,*,13599,21937314,
111,9,357,通霄,19高＆特高壓電力小計　　,**,21179,23611865,
111,9,357,通霄,20電力小計　　　　　　　,**,26568,24729448,
111,9,357,通霄,21綜合＆電力小計　　　　,**,30084,25381315,
111,9,357,通霄,22電燈＆綜合＆電力小計　,**,31088,34653089,
111,9,357,通霄,23臨時電燈　　　　　　　,16,0,5940,
111,9,357,通霄,24臨時電力　　　　　　,*,500,3720,
111,9,357,通霄,25臨時用電小計　　　　　,**,500,9660,
111,9,357,通霄,26總計（含臨時用電）　　,**,31088,34662749,
111,9,357,通霄,27表燈合計　　　　　　　,**,1004,9277714,
111,9,357,通霄,28綜合＆電力合計　　　　,**,30084,25385035,
111,9,358,苑裡,1表燈非營業用　　　　　,31003,660,14029863,
111,9,358,苑裡,2表燈營業用　　　　　　,1915,1538,4305157,
111,9,358,苑裡,3表燈小計　　　　　　　,**,2198,18335020,
111,9,358,苑裡,4低壓綜合裝置非營業用　,*,0,0,
111,9,358,苑裡,5低壓綜合需量非營業用　,43,2446,420560,
111,9,358,苑裡,6低壓電動車非營業用　,*,0,0,
111,9,358,苑裡,7低壓綜合非營業用電小計,**,2446,420560,
111,9,358,苑裡,8低壓綜合裝置營業用　　,*,0,0,
111,9,358,苑裡,9低壓綜合需量營業用　　,68,3964,1328891,
111,9,358,苑裡,10低壓電動車營業用　,*,0,0,
111,9,358,苑裡,11低壓綜合營業用電小計　,**,3964,1328891,
111,9,358,苑裡,12低壓綜合用電小計　　　,**,6410,1749451,
111,9,358,苑裡,13低壓裝置電力　　　　　,80,587,41729,
111,9,358,苑裡,14低壓需量電力　　　　　,146,7160,1479111,
111,9,358,苑裡,15低壓電力小計　　　　　,**,7747,1520840,
111,9,358,苑裡,16高壓電力　　　　　　,24,20005,5245496,
111,9,358,苑裡,17高壓電動車　　　　　,*,0,0,
111,9,358,苑裡,18特高壓電力　　　　　　,*,0,0,
111,9,358,苑裡,19高＆特高壓電力小計　　,**,20005,5245496,
111,9,358,苑裡,20電力小計　　　　　　　,**,27752,6766336,
111,9,358,苑裡,21綜合＆電力小計　　　　,**,34162,8515787,
111,9,358,苑裡,22電燈＆綜合＆電力小計　,**,36360,26850807,
111,9,358,苑裡,23臨時電燈　　　　　　　,54,0,12496,
111,9,358,苑裡,24臨時電力　　　　　　,*,94,16960,
111,9,358,苑裡,25臨時用電小計　　　　　,**,94,29456,
111,9,358,苑裡,26總計（含臨時用電）　　,**,36360,26880263,
111,9,358,苑裡,27表燈合計　　　　　　　,**,2198,18347516,
111,9,358,苑裡,28綜合＆電力合計　　　　,**,34162,8532747,
111,9,360,苗栗,1表燈非營業用　　　　　,55074,540,21478021,
111,9,360,苗栗,2表燈營業用　　　　　　,3360,5506,5390511,
111,9,360,苗栗,3表燈小計　　　　　　　,**,6046,26868532,
111,9,360,苗栗,4低壓綜合裝置非營業用　,*,0,0,
111,9,360,苗栗,5低壓綜合需量非營業用　,128,6688,1419525,
111,9,360,苗栗,6低壓電動車非營業用　,*,0,0,
111,9,360,苗栗,7低壓綜合非營業用電小計,**,6688,1419525,
111,9,360,苗栗,8低壓綜合裝置營業用　　,*,0,0,
111,9,360,苗栗,9低壓綜合需量營業用　　,133,5277,1710632,
111,9,360,苗栗,10低壓電動車營業用　,*,0,0,
111,9,360,苗栗,11低壓綜合營業用電小計　,**,5277,1710632,
111,9,360,苗栗,12低壓綜合用電小計　　　,**,11965,3130157,
111,9,360,苗栗,13低壓裝置電力　　　　　,60,435,48920,
111,9,360,苗栗,14低壓需量電力　　　　　,88,2971,564473,
111,9,360,苗栗,15低壓電力小計　　　　　,**,3406,613393,
111,9,360,苗栗,16高壓電力　　　　　　,61,24907,7462248,
111,9,360,苗栗,17高壓電動車　　　　　,*,0,0,
111,9,360,苗栗,18特高壓電力　　　　　　,*,101100,63920000,
111,9,360,苗栗,19高＆特高壓電力小計　　,**,126007,71382248,
111,9,360,苗栗,20電力小計　　　　　　　,**,129413,71995641,
111,9,360,苗栗,21綜合＆電力小計　　　　,**,141378,75125798,
111,9,360,苗栗,22電燈＆綜合＆電力小計　,**,147424,101994330,
111,9,360,苗栗,23臨時電燈　　　　　　　,115,0,26221,
111,9,360,苗栗,24臨時電力　　　　　　,7,263,31920,
111,9,360,苗栗,25臨時用電小計　　　　　,**,263,58141,
111,9,360,苗栗,26總計（含臨時用電）　　,**,147424,102052471,
111,9,360,苗栗,27表燈合計　　　　　　　,**,6046,26894753,
111,9,360,苗栗,28綜合＆電力合計　　　　,**,141378,75157718,
111,9,361,造橋,1表燈非營業用　　　　　,9795,94,2761631,
111,9,361,造橋,2表燈營業用　　　　　　,314,409,536602,
111,9,361,造橋,3表燈小計　　　　　　　,**,503,3298233,
111,9,361,造橋,4低壓綜合裝置非營業用　,*,0,0,
111,9,361,造橋,5低壓綜合需量非營業用　,20,714,177881,
111,9,361,造橋,6低壓電動車非營業用　,*,0,0,
111,9,361,造橋,7低壓綜合非營業用電小計,**,714,177881,
111,9,361,造橋,8低壓綜合裝置營業用　　,*,0,0,
111,9,361,造橋,9低壓綜合需量營業用　　,11,326,99950,
111,9,361,造橋,10低壓電動車營業用　,*,0,0,
111,9,361,造橋,11低壓綜合營業用電小計　,**,326,99950,
111,9,361,造橋,12低壓綜合用電小計　　　,**,1040,277831,
111,9,361,造橋,13低壓裝置電力　　　　　,35,319,21865,
111,9,361,造橋,14低壓需量電力　　　　　,62,2448,474357,
111,9,361,造橋,15低壓電力小計　　　　　,**,2767,496222,
111,9,361,造橋,16高壓電力　　　　　　,23,25234,9590383,
111,9,361,造橋,17高壓電動車　　　　　,*,0,0,
111,9,361,造橋,18特高壓電力　　　　　　,*,0,0,
111,9,361,造橋,19高＆特高壓電力小計　　,**,25234,9590383,
111,9,361,造橋,20電力小計　　　　　　　,**,28001,10086605,
111,9,361,造橋,21綜合＆電力小計　　　　,**,29041,10364436,
111,9,361,造橋,22電燈＆綜合＆電力小計　,**,29544,13662669,
111,9,361,造橋,23臨時電燈　　　　　　　,6,0,165,
111,9,361,造橋,24臨時電力　　　　　　,*,69,7640,
111,9,361,造橋,25臨時用電小計　　　　　,**,69,7805,
111,9,361,造橋,26總計（含臨時用電）　　,**,29544,13670474,
111,9,361,造橋,27表燈合計　　　　　　　,**,503,3298398,
111,9,361,造橋,28綜合＆電力合計　　　　,**,29041,10372076,
111,9,362,頭屋,1表燈非營業用　　　　　,6000,174,2065189,
111,9,362,頭屋,2表燈營業用　　　　　　,212,292,344135,
111,9,362,頭屋,3表燈小計　　　　　　　,**,466,2409324,
111,9,362,頭屋,4低壓綜合裝置非營業用　,*,0,0,
111,9,362,頭屋,5低壓綜合需量非營業用　,9,311,45958,
111,9,362,頭屋,6低壓電動車非營業用　,*,0,0,
111,9,362,頭屋,7低壓綜合非營業用電小計,**,311,45958,
111,9,362,頭屋,8低壓綜合裝置營業用　　,*,0,0,
111,9,362,頭屋,9低壓綜合需量營業用　　,10,721,180841,
111,9,362,頭屋,10低壓電動車營業用　,*,0,0,
111,9,362,頭屋,11低壓綜合營業用電小計　,**,721,180841,
111,9,362,頭屋,12低壓綜合用電小計　　　,**,1032,226799,
111,9,362,頭屋,13低壓裝置電力　　　　　,15,54,17003,
111,9,362,頭屋,14低壓需量電力　　　　　,31,1424,182738,
111,9,362,頭屋,15低壓電力小計　　　　　,**,1478,199741,
111,9,362,頭屋,16高壓電力　　　　　　,8,2045,339360,
111,9,362,頭屋,17高壓電動車　　　　　,*,0,0,
