年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
108,12,108,萬華區,1表燈非營業用,"79,091","1,067","22,349,866",316068722
108,12,108,萬華區,2表燈營業用,"9,156","18,589","10,720,844",148945658
108,12,108,萬華區,3表燈小計,**,"19,656","33,070,710",465014380
108,12,108,萬華區,4低壓綜合裝置非營業用,*,0,0,0
108,12,108,萬華區,5低壓綜合需量非營業用,378,"13,751","1,816,938",24183835
108,12,108,萬華區,6低壓綜合非營業用電小計,**,"13,751","1,816,938",24183835
108,12,108,萬華區,7低壓綜合裝置營業用,32,"1,493","173,363",2664410
108,12,108,萬華區,8低壓綜合需量營業用,678,"22,863","4,628,776",65982271
108,12,108,萬華區,9低壓綜合營業用電小計,**,"24,356","4,802,139",68646681
108,12,108,萬華區,10低壓綜合用電小計,**,"38,107","6,619,077",92830516
108,12,108,萬華區,11低壓裝置電力,279,"2,947","223,923",3805507
108,12,108,萬華區,12低壓需量電力,35,895,"162,690",2516972
108,12,108,萬華區,13低壓電力小計,**,"3,842","386,613",6322479
108,12,108,萬華區,14高壓電力,111,"50,105","12,621,070",169885891
108,12,108,萬華區,15特高壓電力,*,0,0,0
108,12,108,萬華區,16高＆特高壓電力小計,**,"50,105","12,621,070",169885891
108,12,108,萬華區,17電力小計,**,"53,947","13,007,683",176208370
108,12,108,萬華區,18綜合＆電力小計,**,"92,054","19,626,760",269038886
108,12,108,萬華區,19電燈＆綜合＆電力小計,**,"111,710","52,697,470",734053266
108,12,108,萬華區,20臨時電燈,14,0,"15,869",382471
108,12,108,萬華區,21臨時電力,19,"1,447","113,589",2059545
108,12,108,萬華區,22臨時用電小計,**,"1,447","129,458",2442016
108,12,108,萬華區,23總計（含臨時用電）,**,"111,710","52,826,928",736495282
108,12,108,萬華區,24表燈合計,**,"19,656","33,086,579",465396851
108,12,108,萬華區,25綜合＆電力合計,**,"92,054","19,740,349",271098431
108,12,110,信義區,1表燈非營業用,"84,939",986,"18,038,533",400288885
108,12,110,信義區,2表燈營業用,"10,313","16,528","10,141,504",183396492
108,12,110,信義區,3表燈小計,**,"17,514","28,180,037",583685377
108,12,110,信義區,4低壓綜合裝置非營業用,*,0,0,0
108,12,110,信義區,5低壓綜合需量非營業用,573,"25,967","3,818,773",53073433
108,12,110,信義區,6低壓綜合非營業用電小計,**,"25,967","3,818,773",53073433
108,12,110,信義區,7低壓綜合裝置營業用,*,28,"9,879",136643
108,12,110,信義區,8低壓綜合需量營業用,567,"25,871","4,933,454",68397493
108,12,110,信義區,9低壓綜合營業用電小計,**,"25,899","4,943,333",68534136
108,12,110,信義區,10低壓綜合用電小計,**,"51,866","8,762,106",121607569
108,12,110,信義區,11低壓裝置電力,21,217,"26,183",367898
108,12,110,信義區,12低壓需量電力,*,680,"133,200",1639760
108,12,110,信義區,13低壓電力小計,**,897,"159,383",2007658
108,12,110,信義區,14高壓電力,147,"206,148","60,753,452",793669720
108,12,110,信義區,15特高壓電力,*,"6,434","3,241,600",38401600
108,12,110,信義區,16高＆特高壓電力小計,**,"212,582","63,995,052",832071320
108,12,110,信義區,17電力小計,**,"213,479","64,154,435",834078978
108,12,110,信義區,18綜合＆電力小計,**,"265,345","72,916,541",955686547
108,12,110,信義區,19電燈＆綜合＆電力小計,**,"282,859","101,096,578",1539371924
108,12,110,信義區,20臨時電燈,*,0,580,93350
108,12,110,信義區,21臨時電力,28,"3,162","446,253",5416838
108,12,110,信義區,22臨時用電小計,**,"3,162","446,833",5510188
108,12,110,信義區,23總計（含臨時用電）,**,"282,859","101,543,411",1544882112
108,12,110,信義區,24表燈合計,**,"17,514","28,180,617",583778727
108,12,110,信義區,25綜合＆電力合計,**,"265,345","73,362,794",961103385
108,12,111,士林區,1表燈非營業用,"108,154","2,306","33,372,826",518608580
108,12,111,士林區,2表燈營業用,"9,710","22,813","11,327,373",187826101
108,12,111,士林區,3表燈小計,**,"25,119","44,700,199",706434681
108,12,111,士林區,4低壓綜合裝置非營業用,*,0,0,0
108,12,111,士林區,5低壓綜合需量非營業用,670,"22,531","3,251,287",44098226
108,12,111,士林區,6低壓綜合非營業用電小計,**,"22,531","3,251,287",44098226
108,12,111,士林區,7低壓綜合裝置營業用,*,47,"7,072",87869
108,12,111,士林區,8低壓綜合需量營業用,781,"27,899","5,228,492",74309293
108,12,111,士林區,9低壓綜合營業用電小計,**,"27,946","5,235,564",74397162
108,12,111,士林區,10低壓綜合用電小計,**,"50,477","8,486,851",118495388
108,12,111,士林區,11低壓裝置電力,101,"1,294","118,709",1897056
108,12,111,士林區,12低壓需量電力,124,"6,727","951,840",12034941
108,12,111,士林區,13低壓電力小計,**,"8,021","1,070,549",13931997
108,12,111,士林區,14高壓電力,142,"96,226","24,132,581",327984714
108,12,111,士林區,15特高壓電力,*,0,0,0
108,12,111,士林區,16高＆特高壓電力小計,**,"96,226","24,132,581",327984714
108,12,111,士林區,17電力小計,**,"104,247","25,203,130",341916711
108,12,111,士林區,18綜合＆電力小計,**,"154,724","33,689,981",460412099
108,12,111,士林區,19電燈＆綜合＆電力小計,**,"179,843","78,390,180",1166846780
108,12,111,士林區,20臨時電燈,53,0,"40,342",564353
108,12,111,士林區,21臨時電力,27,"1,515","170,375",2083106
108,12,111,士林區,22臨時用電小計,**,"1,515","210,717",2647459
108,12,111,士林區,23總計（含臨時用電）,**,"179,843","78,600,897",1169494239
108,12,111,士林區,24表燈合計,**,"25,119","44,740,541",706999034
108,12,111,士林區,25綜合＆電力合計,**,"154,724","33,860,356",462495205
108,12,112,北投區,1表燈非營業用,"95,756","1,407","37,219,283",390724541
108,12,112,北投區,2表燈營業用,"5,811","12,453","12,067,398",114791893
108,12,112,北投區,3表燈小計,**,"13,860","49,286,681",505516434
108,12,112,北投區,4低壓綜合裝置非營業用,*,0,0,0
108,12,112,北投區,5低壓綜合需量非營業用,687,"21,364","2,855,210",38084727
108,12,112,北投區,6低壓綜合非營業用電小計,**,"21,364","2,855,210",38084727
108,12,112,北投區,7低壓綜合裝置營業用,*,70,"6,960",95520
108,12,112,北投區,8低壓綜合需量營業用,417,"18,478","4,091,870",56035375
108,12,112,北投區,9低壓綜合營業用電小計,**,"18,548","4,098,830",56130895
108,12,112,北投區,10低壓綜合用電小計,**,"39,912","6,954,040",94215622
108,12,112,北投區,11低壓裝置電力,59,705,"68,717",1034116
108,12,112,北投區,12低壓需量電力,92,"5,674","776,181",9909277
108,12,112,北投區,13低壓電力小計,**,"6,379","844,898",10943393
108,12,112,北投區,14高壓電力,124,"105,395","30,466,437",413665796
108,12,112,北投區,15特高壓電力,*,"9,536","4,231,735",54798150
108,12,112,北投區,16高＆特高壓電力小計,**,"114,931","34,698,172",468463946
108,12,112,北投區,17電力小計,**,"121,310","35,543,070",479407339
108,12,112,北投區,18綜合＆電力小計,**,"161,222","42,497,110",573622961
108,12,112,北投區,19電燈＆綜合＆電力小計,**,"175,082","91,783,791",1079139395
108,12,112,北投區,20臨時電燈,38,0,"21,915",326757
108,12,112,北投區,21臨時電力,31,"2,053","218,720",3782780
108,12,112,北投區,22臨時用電小計,**,"2,053","240,635",4109537
108,12,112,北投區,23總計（含臨時用電）,**,"175,082","92,024,426",1083248932
108,12,112,北投區,24表燈合計,**,"13,860","49,308,596",505843191
108,12,112,北投區,25綜合＆電力合計,**,"161,222","42,715,830",577405741
108,12,114,內湖區,1表燈非營業用,"105,662",1076,"31,199,599",473794120
108,12,114,內湖區,2表燈營業用,"13,203","25,929","12,347,771",353463324
108,12,114,內湖區,3表燈小計,**,"27,005","43,547,370",827257444
108,12,114,內湖區,4低壓綜合裝置非營業用,*,0,0,0
108,12,114,內湖區,5低壓綜合需量非營業用,"1,209","50,083","7,737,331",103036314
108,12,114,內湖區,6低壓綜合非營業用電小計,**,"50,083","7,737,331",103036314
108,12,114,內湖區,7低壓綜合裝置營業用,*,0,0,0
108,12,114,內湖區,8低壓綜合需量營業用,"1,883","113,485","22,762,528",303730727
108,12,114,內湖區,9低壓綜合營業用電小計,**,"113,485","22,762,528",303730727
108,12,114,內湖區,10低壓綜合用電小計,**,"163,568","30,499,859",406767041
108,12,114,內湖區,11低壓裝置電力,21,175,"6,583",94604
108,12,114,內湖區,12低壓需量電力,342,"13,883","2,342,141",30907488
108,12,114,內湖區,13低壓電力小計,**,"14,058","2,348,724",31002092
108,12,114,內湖區,14高壓電力,163,"135,093","50,442,636",639129354
108,12,114,內湖區,15特高壓電力,*,"8,244","5,056,400",58649600
108,12,114,內湖區,16高＆特高壓電力小計,**,"143,337","55,499,036",697778954
108,12,114,內湖區,17電力小計,**,"157,395","57,847,760",728781046
108,12,114,內湖區,18綜合＆電力小計,**,"320,963","88,347,619",1135548087
108,12,114,內湖區,19電燈＆綜合＆電力小計,**,"347,968","131,894,989",1962805531
108,12,114,內湖區,20臨時電燈,23,0,"18,454",200678
108,12,114,內湖區,21臨時電力,46,"3,512","387,288",4549530
108,12,114,內湖區,22臨時用電小計,**,"3,512","405,742",4750208
108,12,114,內湖區,23總計（含臨時用電）,**,"347,968","132,300,731",1967555739
108,12,114,內湖區,24表燈合計,**,"27,005","43,565,824",827458122
108,12,114,內湖區,25綜合＆電力合計,**,"320,963","88,734,907",1140097617
108,12,115,南港區,1表燈非營業用,"45,059",171,"7,579,364",189576091
108,12,115,南港區,2表燈營業用,"4,345","7,431","3,317,379",84766166
108,12,115,南港區,3表燈小計,**,"7,602","10,896,743",274342257
108,12,115,南港區,4低壓綜合裝置非營業用,*,0,0,0
108,12,115,南港區,5低壓綜合需量非營業用,376,"13,720","1,879,407",24915515
108,12,115,南港區,6低壓綜合非營業用電小計,**,"13,720","1,879,407",24915515
108,12,115,南港區,7低壓綜合裝置營業用,*,0,0,0
108,12,115,南港區,8低壓綜合需量營業用,255,"12,999","2,414,843",33058337
108,12,115,南港區,9低壓綜合營業用電小計,**,"12,999","2,414,843",33058337
108,12,115,南港區,10低壓綜合用電小計,**,"26,719","4,294,250",57973852
108,12,115,南港區,11低壓裝置電力,27,501,"36,936",486632
108,12,115,南港區,12低壓需量電力,141,"4,336","473,108",6367382
108,12,115,南港區,13低壓電力小計,**,"4,837","510,044",6854014
108,12,115,南港區,14高壓電力,93,"119,530","33,801,872",444576297
108,12,115,南港區,15特高壓電力,*,"37,537","14,948,451",195857767
108,12,115,南港區,16高＆特高壓電力小計,**,"157,067","48,750,323",640434064
108,12,115,南港區,17電力小計,**,"161,904","49,260,367",647288078
108,12,115,南港區,18綜合＆電力小計,**,"188,623","53,554,617",705261930
108,12,115,南港區,19電燈＆綜合＆電力小計,**,"196,225","64,451,360",979604187
108,12,115,南港區,20臨時電燈,6,0,0,26791
108,12,115,南港區,21臨時電力,24,"2,181","210,840",3435086
108,12,115,南港區,22臨時用電小計,**,"2,181","210,840",3461877
108,12,115,南港區,23總計（含臨時用電）,**,"196,225","64,662,200",983066064
108,12,115,南港區,24表燈合計,**,"7,602","10,896,743",274369048
108,12,115,南港區,25綜合＆電力合計,**,"188,623","53,765,457",708697016
108,12,116,文山區,1表燈非營業用,"102,020",504,"25,712,402",422283277
108,12,116,文山區,2表燈營業用,"5,093","11,262","7,233,378",94048701
108,12,116,文山區,3表燈小計,**,"11,766","32,945,780",516331978
108,12,116,文山區,4低壓綜合裝置非營業用,*,0,0,0
108,12,116,文山區,5低壓綜合需量非營業用,854,"27,478","3,352,159",45669035
108,12,116,文山區,6低壓綜合非營業用電小計,**,"27,478","3,352,159",45669035
108,12,116,文山區,7低壓綜合裝置營業用,*,74,"6,075",93670
108,12,116,文山區,8低壓綜合需量營業用,315,"10,737","2,520,979",34564647
108,12,116,文山區,9低壓綜合營業用電小計,**,"10,811","2,527,054",34658317
108,12,116,文山區,10低壓綜合用電小計,**,"38,289","5,879,213",80327352
108,12,116,文山區,11低壓裝置電力,23,252,"51,031",737489
108,12,116,文山區,12低壓需量電力,27,"1,057","147,259",2045679
108,12,116,文山區,13低壓電力小計,**,"1,309","198,290",2783168
108,12,116,文山區,14高壓電力,100,"47,062","9,702,362",132989952
108,12,116,文山區,15特高壓電力,*,"21,272","8,930,088",115284746
108,12,116,文山區,16高＆特高壓電力小計,**,"68,334","18,632,450",248274698
108,12,116,文山區,17電力小計,**,"69,643","18,830,740",251057866
108,12,116,文山區,18綜合＆電力小計,**,"107,932","24,709,953",331385218
108,12,116,文山區,19電燈＆綜合＆電力小計,**,"119,698","57,655,733",847717196
108,12,116,文山區,20臨時電燈,21,0,"7,758",198201
108,12,116,文山區,21臨時電力,21,"1,506","146,800",2554400
108,12,116,文山區,22臨時用電小計,**,"1,506","154,558",2752601
108,12,116,文山區,23總計（含臨時用電）,**,"119,698","57,810,291",850469797
108,12,116,文山區,24表燈合計,**,"11,766","32,953,538",516530179
108,12,116,文山區,25綜合＆電力合計,**,"107,932","24,856,753",333939618
108,12,200,仁愛區,1表燈非營業用,"22,691",385,"6,335,970",79350625
108,12,200,仁愛區,2表燈營業用,"3,303","6,191","3,824,654",49125183
108,12,200,仁愛區,3表燈小計,**,"6,576","10,160,624",128475808
108,12,200,仁愛區,4低壓綜合裝置非營業用,*,0,0,0
108,12,200,仁愛區,5低壓綜合需量非營業用,131,"3,616","355,009",4857963
108,12,200,仁愛區,6低壓綜合非營業用電小計,**,"3,616","355,009",4857963
108,12,200,仁愛區,7低壓綜合裝置營業用,*,86,"6,880",103884
108,12,200,仁愛區,8低壓綜合需量營業用,300,"8,722","1,622,705",24198460
108,12,200,仁愛區,9低壓綜合營業用電小計,**,"8,808","1,629,585",24302344
108,12,200,仁愛區,10低壓綜合用電小計,**,"12,424","1,984,594",29160307
108,12,200,仁愛區,11低壓裝置電力,60,533,"42,695",753184
108,12,200,仁愛區,12低壓需量電力,14,366,"109,110",1379971
108,12,200,仁愛區,13低壓電力小計,**,899,"151,805",2133155
108,12,200,仁愛區,14高壓電力,24,"7,565","1,650,300",25475947
108,12,200,仁愛區,15特高壓電力,*,0,0,0
108,12,200,仁愛區,16高＆特高壓電力小計,**,"7,565","1,650,300",25475947
108,12,200,仁愛區,17電力小計,**,"8,464","1,802,105",27609102
108,12,200,仁愛區,18綜合＆電力小計,**,"20,888","3,786,699",56769409
108,12,200,仁愛區,19電燈＆綜合＆電力小計,**,"27,464","13,947,323",185245217
108,12,200,仁愛區,20臨時電燈,*,0,4221,15222
108,12,200,仁愛區,21臨時電力,*,47,3680,20960
108,12,200,仁愛區,22臨時用電小計,**,47,7901,36182
108,12,200,仁愛區,23總計（含臨時用電）,**,"27,464","13,955,224",185281399
108,12,200,仁愛區,24表燈合計,**,"6,576","10,164,845",128491030
108,12,200,仁愛區,25綜合＆電力合計,**,"20,888","3,790,379",56790369
108,12,201,信義區,1表燈非營業用,"26,997",329,"748,967",96275274
108,12,201,信義區,2表燈營業用,"1,231","2,275","819,136",21433432
108,12,201,信義區,3表燈小計,**,"2,604","1,568,103",117708706
108,12,201,信義區,4低壓綜合裝置非營業用,*,0,0,0
108,12,201,信義區,5低壓綜合需量非營業用,137,"5,772","753,963",10207991
108,12,201,信義區,6低壓綜合非營業用電小計,**,"5,772","753,963",10207991
108,12,201,信義區,7低壓綜合裝置營業用,*,68,"13,520",198560
108,12,201,信義區,8低壓綜合需量營業用,48,"3,406","633,019",9185184
108,12,201,信義區,9低壓綜合營業用電小計,**,"3,474","646,539",9383744
108,12,201,信義區,10低壓綜合用電小計,**,"9,246","1,400,502",19591735
108,12,201,信義區,11低壓裝置電力,*,103,"54,325",564256
108,12,201,信義區,12低壓需量電力,22,804,"140,745",1811191
108,12,201,信義區,13低壓電力小計,**,907,"195,070",2375447
108,12,201,信義區,14高壓電力,33,"13,221","3,216,945",41489730
108,12,201,信義區,15特高壓電力,*,0,107800,261800
108,12,201,信義區,16高＆特高壓電力小計,**,"13,221","3,324,745",41751530
108,12,201,信義區,17電力小計,**,"14,128","3,519,815",44126977
108,12,201,信義區,18綜合＆電力小計,**,"23,374","4,920,317",63718712
108,12,201,信義區,19電燈＆綜合＆電力小計,**,"25,978","6,488,420",181427418
108,12,201,信義區,20臨時電燈,7,0,0,75662
108,12,201,信義區,21臨時電力,*,304,"43,960",684040
108,12,201,信義區,22臨時用電小計,**,304,"43,960",759702
108,12,201,信義區,23總計（含臨時用電）,**,"25,978","6,532,380",182187120
108,12,201,信義區,24表燈合計,**,"2,604","1,568,103",117784368
108,12,201,信義區,25綜合＆電力合計,**,"23,374","4,964,277",64402752
108,12,202,中正區,1表燈非營業用,"31,527",307,"245,261",104919578
108,12,202,中正區,2表燈營業用,"2,147","3,596","1,141,369",32115740
108,12,202,中正區,3表燈小計,**,"3,903","1,386,630",137035318
108,12,202,中正區,4低壓綜合裝置非營業用,*,43,"8,480",88480
108,12,202,中正區,5低壓綜合需量非營業用,221,"8,497","1,064,583",14540765
108,12,202,中正區,6低壓綜合非營業用電小計,**,"8,540","1,073,063",14629245
108,12,202,中正區,7低壓綜合裝置營業用,*,0,0,0
108,12,202,中正區,8低壓綜合需量營業用,108,"3,738","759,613",10530758
108,12,202,中正區,9低壓綜合營業用電小計,**,"3,738","759,613",10530758
108,12,202,中正區,10低壓綜合用電小計,**,"12,278","1,832,676",25160003
108,12,202,中正區,11低壓裝置電力,35,377,"23,878",302329
108,12,202,中正區,12低壓需量電力,36,"1,194","252,914",3525161
108,12,202,中正區,13低壓電力小計,**,"1,571","276,792",3827490
108,12,202,中正區,14高壓電力,40,"21,758","5,831,043",75491318
108,12,202,中正區,15特高壓電力,*,"4,500","767,686",11329244
108,12,202,中正區,16高＆特高壓電力小計,**,"26,258","6,598,729",86820562
108,12,202,中正區,17電力小計,**,"27,829","6,875,521",90648052
108,12,202,中正區,18綜合＆電力小計,**,"40,107","8,708,197",115808055
108,12,202,中正區,19電燈＆綜合＆電力小計,**,"44,010","10,094,827",252843373
108,12,202,中正區,20臨時電燈,13,0,957,54380
108,12,202,中正區,21臨時電力,9,466,"67,880",610320
108,12,202,中正區,22臨時用電小計,**,466,"68,837",664700
108,12,202,中正區,23總計（含臨時用電）,**,"44,010","10,163,664",253508073
108,12,202,中正區,24表燈合計,**,"3,903","1,387,587",137089698
108,12,202,中正區,25綜合＆電力合計,**,"40,107","8,776,077",116418375
108,12,203,中山區,1表燈非營業用,"21,939",88,"10,075,090",77169941
108,12,203,中山區,2表燈營業用,"1,113","1,363","1,651,730",14766419
108,12,203,中山區,3表燈小計,**,"1,451","11,726,820",91936360
108,12,203,中山區,4低壓綜合裝置非營業用,*,0,0,0
108,12,203,中山區,5低壓綜合需量非營業用,77,"2,278","261,278",3280524
