年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
104,10,253,石門,18綜合＆電力小計　　　　,**,"1,904","486,146",
104,10,253,石門,19電燈＆綜合＆電力小計　,**,"2,332","3,749,044",
104,10,253,石門,20臨時電燈　　　　　　　,＊,0,1370,
104,10,253,石門,21臨時電力　　　　　　　,＊,90,9763,
104,10,253,石門,22臨時用電小計　　　　　,**,90,"11,133",
104,10,253,石門,23總計（含臨時用電）　　,**,"2,332","3,760,177",
104,10,253,石門,24表燈合計　　　　　　　,**,428,"3,264,268",
104,10,253,石門,25綜合＆電力合計　　　　,**,"1,904","495,909",
104,10,260,宜蘭,1表燈非營業用　　　　,"56,956",342,"18,634,703",
104,10,260,宜蘭,2表燈營業用　　　　　　,"5,148","4,847","5,981,596",
104,10,260,宜蘭,3表燈小計　　　　　　　,**,"5,189","24,616,299",
104,10,260,宜蘭,4低壓綜合裝置非營業用　,＊,0,0,
104,10,260,宜蘭,5低壓綜合需量非營業用　,124,"4,534","831,900",
104,10,260,宜蘭,6低壓綜合非營業用電小計,**,"4,534","831,900",
104,10,260,宜蘭,7低壓綜合裝置營業用　　,＊,0,0,
104,10,260,宜蘭,8低壓綜合需量營業用　　,202,"11,456","3,112,769",
104,10,260,宜蘭,9低壓綜合營業用電小計　,**,"11,456","3,112,769",
104,10,260,宜蘭,10低壓綜合用電小計　　　,**,"15,990","3,944,669",
104,10,260,宜蘭,11低壓裝置電力　　　　　,115,1035,"133,429",
104,10,260,宜蘭,12低壓需量電力　　　　　,103,"4,632","956,379",
104,10,260,宜蘭,13低壓電力小計　　　　　,**,"5,667","1,089,808",
104,10,260,宜蘭,14高壓電力　　　　　　　,57,"29,619","8,938,004",
104,10,260,宜蘭,15特高壓電力　　　　　　,＊,0,0,
104,10,260,宜蘭,16高＆特高壓電力小計　　,**,"29,619","8,938,004",
104,10,260,宜蘭,17電力小計　　　　　　　,**,"35,286","10,027,812",
104,10,260,宜蘭,18綜合＆電力小計　　　　,**,"51,276","13,972,481",
104,10,260,宜蘭,19電燈＆綜合＆電力小計　,**,"56,465","38,588,780",
104,10,260,宜蘭,20臨時電燈　　　　　　　,150,0,"61,282",
104,10,260,宜蘭,21臨時電力　　　　　　　,14,648,"94,243",
104,10,260,宜蘭,22臨時用電小計　　　　　,**,648,"155,525",
104,10,260,宜蘭,23總計（含臨時用電）　　,**,"56,465","38,744,305",
104,10,260,宜蘭,24表燈合計　　　　　　　,**,"5,189","24,677,581",
104,10,260,宜蘭,25綜合＆電力合計　　　　,**,"51,276","14,066,724",
104,10,261,頭城,1表燈非營業用　　　　,"17,204",57,"4,268,554",
104,10,261,頭城,2表燈營業用　　　　　　,"1,000","1,318","1,158,120",
104,10,261,頭城,3表燈小計　　　　　　　,**,"1,375","5,426,674",
104,10,261,頭城,4低壓綜合裝置非營業用　,＊,0,0,
104,10,261,頭城,5低壓綜合需量非營業用　,14,669,"79,068",
104,10,261,頭城,6低壓綜合非營業用電小計,**,669,"79,068",
104,10,261,頭城,7低壓綜合裝置營業用　　,＊,0,0,
104,10,261,頭城,8低壓綜合需量營業用　　,32,"1,529","443,682",
104,10,261,頭城,9低壓綜合營業用電小計　,**,"1,529","443,682",
104,10,261,頭城,10低壓綜合用電小計　　　,**,"2,198","522,750",
104,10,261,頭城,11低壓裝置電力　　　　　,309,"2,426","762,408",
104,10,261,頭城,12低壓需量電力　　　　　,89,"3,320","854,271",
104,10,261,頭城,13低壓電力小計　　　　　,**,"5,746","1,616,679",
104,10,261,頭城,14高壓電力　　　　　　　,25,"13,918","4,521,260",
104,10,261,頭城,15特高壓電力　　　　　　,＊,0,0,
104,10,261,頭城,16高＆特高壓電力小計　　,**,"13,918","4,521,260",
104,10,261,頭城,17電力小計　　　　　　　,**,"19,664","6,137,939",
104,10,261,頭城,18綜合＆電力小計　　　　,**,"21,862","6,660,689",
104,10,261,頭城,19電燈＆綜合＆電力小計　,**,"23,237","12,087,363",
104,10,261,頭城,20臨時電燈　　　　　　　,16,0,736,
104,10,261,頭城,21臨時電力　　　　　　　,8,684,"93,708",
104,10,261,頭城,22臨時用電小計　　　　　,**,684,"94,444",
104,10,261,頭城,23總計（含臨時用電）　　,**,"23,237","12,181,807",
104,10,261,頭城,24表燈合計　　　　　　　,**,"1,375","5,427,410",
104,10,261,頭城,25綜合＆電力合計　　　　,**,"21,862","6,754,397",
104,10,262,礁溪,1表燈非營業用　　　　,"28,719",233,"7,410,101",
104,10,262,礁溪,2表燈營業用　　　　　　,"1,737","2,971","2,458,946",
104,10,262,礁溪,3表燈小計　　　　　　　,**,"3,204","9,869,047",
104,10,262,礁溪,4低壓綜合裝置非營業用　,＊,0,0,
104,10,262,礁溪,5低壓綜合需量非營業用　,78,"3,351","521,682",
104,10,262,礁溪,6低壓綜合非營業用電小計,**,"3,351","521,682",
104,10,262,礁溪,7低壓綜合裝置營業用　　,＊,66,"18,658",
104,10,262,礁溪,8低壓綜合需量營業用　　,78,"4,952","1,418,715",
104,10,262,礁溪,9低壓綜合營業用電小計　,**,"5,018","1,437,373",
104,10,262,礁溪,10低壓綜合用電小計　　　,**,"8,369","1,959,055",
104,10,262,礁溪,11低壓裝置電力　　　　　,348,"2,614","688,590",
104,10,262,礁溪,12低壓需量電力　　　　　,149,"3,599","590,631",
104,10,262,礁溪,13低壓電力小計　　　　　,**,"6,213","1,279,221",
104,10,262,礁溪,14高壓電力　　　　　　　,29,"12,528","4,320,314",
104,10,262,礁溪,15特高壓電力　　　　　　,＊,"19,500","3,198,600",
104,10,262,礁溪,16高＆特高壓電力小計　　,**,"32,028","7,518,914",
104,10,262,礁溪,17電力小計　　　　　　　,**,"38,241","8,798,135",
104,10,262,礁溪,18綜合＆電力小計　　　　,**,"46,610","10,757,190",
104,10,262,礁溪,19電燈＆綜合＆電力小計　,**,"49,814","20,626,237",
104,10,262,礁溪,20臨時電燈　　　　　　　,124,0,"27,019",
104,10,262,礁溪,21臨時電力　　　　　　　,24,809,"85,084",
104,10,262,礁溪,22臨時用電小計　　　　　,**,809,"112,103",
104,10,262,礁溪,23總計（含臨時用電）　　,**,"49,814","20,738,340",
104,10,262,礁溪,24表燈合計　　　　　　　,**,"3,204","9,896,066",
104,10,262,礁溪,25綜合＆電力合計　　　　,**,"46,610","10,842,274",
104,10,263,壯圍,1表燈非營業用　　　　,"12,836",146,"2,834,818",
104,10,263,壯圍,2表燈營業用　　　　　　,447,745,"696,814",
104,10,263,壯圍,3表燈小計　　　　　　　,**,891,"3,531,632",
104,10,263,壯圍,4低壓綜合裝置非營業用　,＊,0,0,
104,10,263,壯圍,5低壓綜合需量非營業用　,17,857,"154,437",
104,10,263,壯圍,6低壓綜合非營業用電小計,**,857,"154,437",
104,10,263,壯圍,7低壓綜合裝置營業用　　,＊,0,0,
104,10,263,壯圍,8低壓綜合需量營業用　　,6,405,"109,009",
104,10,263,壯圍,9低壓綜合營業用電小計　,**,405,"109,009",
104,10,263,壯圍,10低壓綜合用電小計　　　,**,"1,262","263,446",
104,10,263,壯圍,11低壓裝置電力　　　　　,334,"2,617","786,376",
104,10,263,壯圍,12低壓需量電力　　　　　,72,"1,370","322,466",
104,10,263,壯圍,13低壓電力小計　　　　　,**,"3,987","1,108,842",
104,10,263,壯圍,14高壓電力　　　　　　　,＊,"1,996","702,252",
104,10,263,壯圍,15特高壓電力　　　　　　,＊,0,0,
104,10,263,壯圍,16高＆特高壓電力小計　　,**,"1,996","702,252",
104,10,263,壯圍,17電力小計　　　　　　　,**,"5,983","1,811,094",
104,10,263,壯圍,18綜合＆電力小計　　　　,**,"7,245","2,074,540",
104,10,263,壯圍,19電燈＆綜合＆電力小計　,**,"8,136","5,606,172",
104,10,263,壯圍,20臨時電燈　　　　　　　,89,0,"12,799",
104,10,263,壯圍,21臨時電力　　　　　　　,＊,20,615,
104,10,263,壯圍,22臨時用電小計　　　　　,**,20,"13,414",
104,10,263,壯圍,23總計（含臨時用電）　　,**,"8,136","5,619,586",
104,10,263,壯圍,24表燈合計　　　　　　　,**,891,"3,544,431",
104,10,263,壯圍,25綜合＆電力合計　　　　,**,"7,245","2,075,155",
104,10,264,員山,1表燈非營業用　　　　,"19,046",43,"4,850,798",
104,10,264,員山,2表燈營業用　　　　　　,705,741,"1,036,424",
104,10,264,員山,3表燈小計　　　　　　　,**,784,"5,887,222",
104,10,264,員山,4低壓綜合裝置非營業用　,＊,0,0,
104,10,264,員山,5低壓綜合需量非營業用　,11,643,"110,786",
104,10,264,員山,6低壓綜合非營業用電小計,**,643,"110,786",
104,10,264,員山,7低壓綜合裝置營業用　　,＊,0,0,
104,10,264,員山,8低壓綜合需量營業用　　,20,593,"205,497",
104,10,264,員山,9低壓綜合營業用電小計　,**,593,"205,497",
104,10,264,員山,10低壓綜合用電小計　　　,**,"1,236","316,283",
104,10,264,員山,11低壓裝置電力　　　　　,97,1016,"327,509",
104,10,264,員山,12低壓需量電力　　　　　,108,"2,643","415,781",
104,10,264,員山,13低壓電力小計　　　　　,**,"3,659","743,290",
104,10,264,員山,14高壓電力　　　　　　　,25,"19,779","5,752,924",
104,10,264,員山,15特高壓電力　　　　　　,＊,0,0,
104,10,264,員山,16高＆特高壓電力小計　　,**,"19,779","5,752,924",
104,10,264,員山,17電力小計　　　　　　　,**,"23,438","6,496,214",
104,10,264,員山,18綜合＆電力小計　　　　,**,"24,674","6,812,497",
104,10,264,員山,19電燈＆綜合＆電力小計　,**,"25,458","12,699,719",
104,10,264,員山,20臨時電燈　　　　　　　,94,0,"10,871",
104,10,264,員山,21臨時電力　　　　　　　,＊,174,11400,
104,10,264,員山,22臨時用電小計　　　　　,**,174,"22,271",
104,10,264,員山,23總計（含臨時用電）　　,**,"25,458","12,721,990",
104,10,264,員山,24表燈合計　　　　　　　,**,784,"5,898,093",
104,10,264,員山,25綜合＆電力合計　　　　,**,"24,674","6,823,897",
104,10,265,羅東,1表燈非營業用　　　　,"37,469",106,"7,456,226",
104,10,265,羅東,2表燈營業用　　　　　　,"4,278","4,508","3,709,640",
104,10,265,羅東,3表燈小計　　　　　　　,**,"4,614","11,165,866",
104,10,265,羅東,4低壓綜合裝置非營業用　,＊,0,0,
104,10,265,羅東,5低壓綜合需量非營業用　,86,"3,011","509,589",
104,10,265,羅東,6低壓綜合非營業用電小計,**,"3,011","509,589",
104,10,265,羅東,7低壓綜合裝置營業用　　,＊,43,"7,198",
104,10,265,羅東,8低壓綜合需量營業用　　,226,"10,997","3,207,297",
104,10,265,羅東,9低壓綜合營業用電小計　,**,"11,040","3,214,495",
104,10,265,羅東,10低壓綜合用電小計　　　,**,"14,051","3,724,084",
104,10,265,羅東,11低壓裝置電力　　　　　,78,579,"80,020",
104,10,265,羅東,12低壓需量電力　　　　　,39,"1,724","226,147",
104,10,265,羅東,13低壓電力小計　　　　　,**,"2,303","306,167",
104,10,265,羅東,14高壓電力　　　　　　　,21,"8,524","2,904,310",
104,10,265,羅東,15特高壓電力　　　　　　,＊,0,0,
104,10,265,羅東,16高＆特高壓電力小計　　,**,"8,524","2,904,310",
104,10,265,羅東,17電力小計　　　　　　　,**,"10,827","3,210,477",
104,10,265,羅東,18綜合＆電力小計　　　　,**,"24,878","6,934,561",
104,10,265,羅東,19電燈＆綜合＆電力小計　,**,"29,492","18,100,427",
104,10,265,羅東,20臨時電燈　　　　　　　,70,0,"4,023",
104,10,265,羅東,21臨時電力　　　　　　　,＊,406,"38,137",
104,10,265,羅東,22臨時用電小計　　　　　,**,406,"42,160",
104,10,265,羅東,23總計（含臨時用電）　　,**,"29,492","18,142,587",
104,10,265,羅東,24表燈合計　　　　　　　,**,"4,614","11,169,889",
104,10,265,羅東,25綜合＆電力合計　　　　,**,"24,878","6,972,698",
104,10,266,三星,1表燈非營業用　　　　,"12,634",73,"4,309,855",
104,10,266,三星,2表燈營業用　　　　　　,530,458,"684,796",
104,10,266,三星,3表燈小計　　　　　　　,**,531,"4,994,651",
104,10,266,三星,4低壓綜合裝置非營業用　,＊,0,0,
104,10,266,三星,5低壓綜合需量非營業用　,10,541,"126,862",
104,10,266,三星,6低壓綜合非營業用電小計,**,541,"126,862",
104,10,266,三星,7低壓綜合裝置營業用　　,＊,0,0,
104,10,266,三星,8低壓綜合需量營業用　　,11,344,"156,118",
104,10,266,三星,9低壓綜合營業用電小計　,**,344,"156,118",
104,10,266,三星,10低壓綜合用電小計　　　,**,885,"282,980",
104,10,266,三星,11低壓裝置電力　　　　　,82,"1,050","39,535",
104,10,266,三星,12低壓需量電力　　　　　,47,"1,329","196,501",
104,10,266,三星,13低壓電力小計　　　　　,**,"2,379","236,036",
104,10,266,三星,14高壓電力　　　　　　　,23,"12,231","1,903,544",
104,10,266,三星,15特高壓電力　　　　　　,＊,0,0,
104,10,266,三星,16高＆特高壓電力小計　　,**,"12,231","1,903,544",
104,10,266,三星,17電力小計　　　　　　　,**,"14,610","2,139,580",
104,10,266,三星,18綜合＆電力小計　　　　,**,"15,495","2,422,560",
104,10,266,三星,19電燈＆綜合＆電力小計　,**,"16,026","7,417,211",
104,10,266,三星,20臨時電燈　　　　　　　,111,0,"12,872",
104,10,266,三星,21臨時電力　　　　　　　,＊,5,459,
104,10,266,三星,22臨時用電小計　　　　　,**,5,"13,331",
104,10,266,三星,23總計（含臨時用電）　　,**,"16,026","7,430,542",
104,10,266,三星,24表燈合計　　　　　　　,**,531,"5,007,523",
104,10,266,三星,25綜合＆電力合計　　　　,**,"15,495","2,423,019",
104,10,267,大同,1表燈非營業用　　　　,"2,137",5,"391,826",
104,10,267,大同,2表燈營業用　　　　　　,171,271,"167,060",
104,10,267,大同,3表燈小計　　　　　　　,**,276,"558,886",
104,10,267,大同,4低壓綜合裝置非營業用　,＊,0,0,
104,10,267,大同,5低壓綜合需量非營業用　,＊,139,"19,480",
104,10,267,大同,6低壓綜合非營業用電小計,**,139,"19,480",
104,10,267,大同,7低壓綜合裝置營業用　　,＊,0,0,
104,10,267,大同,8低壓綜合需量營業用　　,7,207,"62,128",
104,10,267,大同,9低壓綜合營業用電小計　,**,207,"62,128",
104,10,267,大同,10低壓綜合用電小計　　　,**,346,"81,608",
104,10,267,大同,11低壓裝置電力　　　　　,7,69,"8,448",
104,10,267,大同,12低壓需量電力　　　　　,10,95,"11,559",
104,10,267,大同,13低壓電力小計　　　　　,**,164,"20,007",
104,10,267,大同,14高壓電力　　　　　　　,＊,681,"153,728",
104,10,267,大同,15特高壓電力　　　　　　,＊,0,0,
104,10,267,大同,16高＆特高壓電力小計　　,**,681,"153,728",
104,10,267,大同,17電力小計　　　　　　　,**,845,"173,735",
104,10,267,大同,18綜合＆電力小計　　　　,**,"1,191","255,343",
104,10,267,大同,19電燈＆綜合＆電力小計　,**,"1,467","814,229",
104,10,267,大同,20臨時電燈　　　　　　　,＊,0,236,
104,10,267,大同,21臨時電力　　　　　　　,＊,0,0,
104,10,267,大同,22臨時用電小計　　　　　,**,0,236,
104,10,267,大同,23總計（含臨時用電）　　,**,"1,467","814,465",
104,10,267,大同,24表燈合計　　　　　　　,**,276,"559,122",
104,10,267,大同,25綜合＆電力合計　　　　,**,"1,191","255,343",
104,10,268,五結,1表燈非營業用　　　　,"23,539",70,"7,872,240",
104,10,268,五結,2表燈營業用　　　　　　,"1,513","1,344","2,067,046",
104,10,268,五結,3表燈小計　　　　　　　,**,"1,414","9,939,286",
104,10,268,五結,4低壓綜合裝置非營業用　,＊,0,0,
104,10,268,五結,5低壓綜合需量非營業用　,26,"1,261","206,630",
104,10,268,五結,6低壓綜合非營業用電小計,**,"1,261","206,630",
104,10,268,五結,7低壓綜合裝置營業用　　,＊,0,0,
104,10,268,五結,8低壓綜合需量營業用　　,47,"2,636","618,774",
104,10,268,五結,9低壓綜合營業用電小計　,**,"2,636","618,774",
104,10,268,五結,10低壓綜合用電小計　　　,**,"3,897","825,404",
104,10,268,五結,11低壓裝置電力　　　　　,299,"2,419","425,471",
104,10,268,五結,12低壓需量電力　　　　　,188,"7,937","1,238,663",
104,10,268,五結,13低壓電力小計　　　　　,**,"10,356","1,664,134",
104,10,268,五結,14高壓電力　　　　　　　,60,"36,094","14,728,940",
104,10,268,五結,15特高壓電力　　　　　　,＊,"5,000","2,560,800",
104,10,268,五結,16高＆特高壓電力小計　　,**,"41,094","17,289,740",
104,10,268,五結,17電力小計　　　　　　　,**,"51,450","18,953,874",
104,10,268,五結,18綜合＆電力小計　　　　,**,"55,347","19,779,278",
104,10,268,五結,19電燈＆綜合＆電力小計　,**,"56,761","29,718,564",
104,10,268,五結,20臨時電燈　　　　　　　,110,0,"17,571",
104,10,268,五結,21臨時電力　　　　　　　,10,308,"51,806",
104,10,268,五結,22臨時用電小計　　　　　,**,308,"69,377",
104,10,268,五結,23總計（含臨時用電）　　,**,"56,761","29,787,941",
104,10,268,五結,24表燈合計　　　　　　　,**,"1,414","9,956,857",
104,10,268,五結,25綜合＆電力合計　　　　,**,"55,347","19,831,084",
104,10,269,冬山,1表燈非營業用　　　　,"29,671",51,"12,114,717",
104,10,269,冬山,2表燈營業用　　　　　　,"1,806","1,307","2,472,675",
104,10,269,冬山,3表燈小計　　　　　　　,**,"1,358","14,587,392",
104,10,269,冬山,4低壓綜合裝置非營業用　,＊,0,0,
104,10,269,冬山,5低壓綜合需量非營業用　,19,984,"154,116",
104,10,269,冬山,6低壓綜合非營業用電小計,**,984,"154,116",
104,10,269,冬山,7低壓綜合裝置營業用　　,＊,0,0,
104,10,269,冬山,8低壓綜合需量營業用　　,32,"1,755","545,517",
104,10,269,冬山,9低壓綜合營業用電小計　,**,"1,755","545,517",
104,10,269,冬山,10低壓綜合用電小計　　　,**,"2,739","699,633",
104,10,269,冬山,11低壓裝置電力　　　　　,135,"1,422","402,324",
104,10,269,冬山,12低壓需量電力　　　　　,244,"10,891","1,586,201",
104,10,269,冬山,13低壓電力小計　　　　　,**,"12,313","1,988,525",
104,10,269,冬山,14高壓電力　　　　　　　,87,"59,467","20,799,408",
104,10,269,冬山,15特高壓電力　　　　　　,＊,"20,750","10,617,600",
104,10,269,冬山,16高＆特高壓電力小計　　,**,"80,217","31,417,008",
104,10,269,冬山,17電力小計　　　　　　　,**,"92,530","33,405,533",
104,10,269,冬山,18綜合＆電力小計　　　　,**,"95,269","34,105,166",
104,10,269,冬山,19電燈＆綜合＆電力小計　,**,"96,627","48,692,558",
104,10,269,冬山,20臨時電燈　　　　　　　,147,0,"24,583",
104,10,269,冬山,21臨時電力　　　　　　　,＊,60,"3,208",
104,10,269,冬山,22臨時用電小計　　　　　,**,60,"27,791",
104,10,269,冬山,23總計（含臨時用電）　　,**,"96,627","48,720,349",
104,10,269,冬山,24表燈合計　　　　　　　,**,"1,358","14,611,975",
104,10,269,冬山,25綜合＆電力合計　　　　,**,"95,269","34,108,374",
104,10,270,蘇澳,1表燈非營業用　　　　,"21,895",87,"5,024,818",
104,10,270,蘇澳,2表燈營業用　　　　　　,"1,467","1,555","1,496,781",
104,10,270,蘇澳,3表燈小計　　　　　　　,**,"1,642","6,521,599",
104,10,270,蘇澳,4低壓綜合裝置非營業用　,＊,0,0,
104,10,270,蘇澳,5低壓綜合需量非營業用　,33,"1,505","420,695",
104,10,270,蘇澳,6低壓綜合非營業用電小計,**,"1,505","420,695",
104,10,270,蘇澳,7低壓綜合裝置營業用　　,＊,0,0,
104,10,270,蘇澳,8低壓綜合需量營業用　　,65,"3,042","680,233",
104,10,270,蘇澳,9低壓綜合營業用電小計　,**,"3,042","680,233",
104,10,270,蘇澳,10低壓綜合用電小計　　　,**,"4,547","1,100,928",
104,10,270,蘇澳,11低壓裝置電力　　　　　,136,"1,307","389,498",
104,10,270,蘇澳,12低壓需量電力　　　　　,178,"9,082","1,283,911",
104,10,270,蘇澳,13低壓電力小計　　　　　,**,"10,389","1,673,409",
104,10,270,蘇澳,14高壓電力　　　　　　　,105,"62,712","20,384,269",
104,10,270,蘇澳,15特高壓電力　　　　　　,＊,"74,590","40,312,600",
104,10,270,蘇澳,16高＆特高壓電力小計　　,**,"137,302","60,696,869",
104,10,270,蘇澳,17電力小計　　　　　　　,**,"147,691","62,370,278",
104,10,270,蘇澳,18綜合＆電力小計　　　　,**,"152,238","63,471,206",
104,10,270,蘇澳,19電燈＆綜合＆電力小計　,**,"153,880","69,992,805",
104,10,270,蘇澳,20臨時電燈　　　　　　　,34,0,"8,180",
104,10,270,蘇澳,21臨時電力　　　　　　　,11,1922,311860,
104,10,270,蘇澳,22臨時用電小計　　　　　,**,1922,"320,040",
104,10,270,蘇澳,23總計（含臨時用電）　　,**,"153,880","70,312,845",
104,10,270,蘇澳,24表燈合計　　　　　　　,**,"1,642","6,529,779",
104,10,270,蘇澳,25綜合＆電力合計　　　　,**,"152,238","63,783,066",
104,10,272,南澳,1表燈非營業用　　　　,"1,795",0,"738,583",
104,10,272,南澳,2表燈營業用　　　　　　,109,180,"106,258",
104,10,272,南澳,3表燈小計　　　　　　　,**,180,"844,841",
104,10,272,南澳,4低壓綜合裝置非營業用　,＊,0,0,
104,10,272,南澳,5低壓綜合需量非營業用　,6,310,"75,120",
104,10,272,南澳,6低壓綜合非營業用電小計,**,310,"75,120",
104,10,272,南澳,7低壓綜合裝置營業用　　,＊,0,0,
104,10,272,南澳,8低壓綜合需量營業用　　,＊,48,"26,337",
104,10,272,南澳,9低壓綜合營業用電小計　,**,48,"26,337",
104,10,272,南澳,10低壓綜合用電小計　　　,**,358,"101,457",
104,10,272,南澳,11低壓裝置電力　　　　　,10,101,"23,377",
104,10,272,南澳,12低壓需量電力　　　　　,29,1026,"112,171",
104,10,272,南澳,13低壓電力小計　　　　　,**,1127,"135,548",
104,10,272,南澳,14高壓電力　　　　　　　,＊,950,"129,720",
104,10,272,南澳,15特高壓電力　　　　　　,＊,"15,600","8,083,200",
104,10,272,南澳,16高＆特高壓電力小計　　,**,"16,550","8,212,920",
104,10,272,南澳,17電力小計　　　　　　　,**,"17,677","8,348,468",
104,10,272,南澳,18綜合＆電力小計　　　　,**,"18,035","8,449,925",
104,10,272,南澳,19電燈＆綜合＆電力小計　,**,"18,215","9,294,766",
104,10,272,南澳,20臨時電燈　　　　　　　,6,0,11513,
104,10,272,南澳,21臨時電力　　　　　　　,20,5931,"2,388,847",
104,10,272,南澳,22臨時用電小計　　　　　,**,5931,"2,400,360",
104,10,272,南澳,23總計（含臨時用電）　　,**,"18,215","11,695,126",
104,10,272,南澳,24表燈合計　　　　　　　,**,180,"856,354",
104,10,272,南澳,25綜合＆電力合計　　　　,**,"18,035","10,838,772",
104,10,290,中山區,1表燈非營業用　　　　,＊,0,0,
104,10,290,中山區,2表燈營業用　　　　　　,＊,0,0,
104,10,290,中山區,3表燈小計　　　　　　　,**,0,0,
104,10,290,中山區,4低壓綜合裝置非營業用　,＊,0,0,
104,10,290,中山區,5低壓綜合需量非營業用　,＊,0,0,
104,10,290,中山區,6低壓綜合非營業用電小計,**,0,0,
104,10,290,中山區,7低壓綜合裝置營業用　　,＊,0,0,
104,10,290,中山區,8低壓綜合需量營業用　　,＊,0,0,
104,10,290,中山區,9低壓綜合營業用電小計　,**,0,0,
104,10,290,中山區,10低壓綜合用電小計　　　,**,0,0,
104,10,290,中山區,11低壓裝置電力　　　　　,＊,0,0,
104,10,290,中山區,12低壓需量電力　　　　　,＊,0,0,
104,10,290,中山區,13低壓電力小計　　　　　,**,0,0,
104,10,290,中山區,14高壓電力　　　　　　　,＊,0,0,
104,10,290,中山區,15特高壓電力　　　　　　,＊,0,0,
104,10,290,中山區,16高＆特高壓電力小計　　,**,0,0,
104,10,290,中山區,17電力小計　　　　　　　,**,0,0,
104,10,290,中山區,18綜合＆電力小計　　　　,**,0,0,
104,10,290,中山區,19電燈＆綜合＆電力小計　,**,0,0,
104,10,290,中山區,20臨時電燈　　　　　　　,＊,0,0,
104,10,290,中山區,21臨時電力　　　　　　　,＊,0,0,
104,10,290,中山區,22臨時用電小計　　　　　,**,0,0,
104,10,290,中山區,23總計（含臨時用電）　　,**,0,0,
104,10,290,中山區,24表燈合計　　　　　　　,**,0,0,
104,10,290,中山區,25綜合＆電力合計　　　　,**,0,0,
104,10,300,新竹市,1表燈非營業用　　　　,"224,600","1,566","80,869,635",
104,10,300,新竹市,2表燈營業用　　　　　　,"16,595","19,585","27,703,016",
104,10,300,新竹市,3表燈小計　　　　　　　,**,"21,151","108,572,651",
104,10,300,新竹市,4低壓綜合裝置非營業用　,＊,0,0,
104,10,300,新竹市,5低壓綜合需量非營業用　,"1,024","40,637","8,233,578",
104,10,300,新竹市,6低壓綜合非營業用電小計,**,"40,637","8,233,578",
104,10,300,新竹市,7低壓綜合裝置營業用　　,＊,108,"10,138",
104,10,300,新竹市,8低壓綜合需量營業用　　,"1,399","56,774","15,292,054",
104,10,300,新竹市,9低壓綜合營業用電小計　,**,"56,882","15,302,192",
104,10,300,新竹市,10低壓綜合用電小計　　　,**,"97,519","23,535,770",
104,10,300,新竹市,11低壓裝置電力　　　　　,396,"3,287","435,960",
104,10,300,新竹市,12低壓需量電力　　　　　,"1,256","53,140","12,188,506",
104,10,300,新竹市,13低壓電力小計　　　　　,**,"56,427","12,624,466",
104,10,300,新竹市,14高壓電力　　　　　　　,461,"514,988","244,584,715",
104,10,300,新竹市,15特高壓電力　　　　　　,20,"559,442","373,397,287",
104,10,300,新竹市,16高＆特高壓電力小計　　,**,"1,074,430","617,982,002",
104,10,300,新竹市,17電力小計　　　　　　　,**,"1,130,857","630,606,468",
104,10,300,新竹市,18綜合＆電力小計　　　　,**,"1,228,376","654,142,238",
104,10,300,新竹市,19電燈＆綜合＆電力小計　,**,"1,249,527","762,714,889",
104,10,300,新竹市,20臨時電燈　　　　　　　,306,0,"61,844",
104,10,300,新竹市,21臨時電力　　　　　　　,74,"4,843","772,245",
104,10,300,新竹市,22臨時用電小計　　　　　,**,"4,843","834,089",
104,10,300,新竹市,23總計（含臨時用電）　　,**,"1,249,527","763,548,978",
104,10,300,新竹市,24表燈合計　　　　　　　,**,"21,151","108,634,495",
104,10,300,新竹市,25綜合＆電力合計　　　　,**,"1,228,376","654,914,483",
104,10,302,竹北,1表燈非營業用　　　　,"96,483",599,"39,823,090",
104,10,302,竹北,2表燈營業用　　　　　　,"6,807","11,592","16,586,790",
104,10,302,竹北,3表燈小計　　　　　　　,**,"12,191","56,409,880",
104,10,302,竹北,4低壓綜合裝置非營業用　,＊,0,0,
104,10,302,竹北,5低壓綜合需量非營業用　,504,"28,394","5,202,486",
104,10,302,竹北,6低壓綜合非營業用電小計,**,"28,394","5,202,486",
104,10,302,竹北,7低壓綜合裝置營業用　　,＊,0,0,
104,10,302,竹北,8低壓綜合需量營業用　　,950,"46,907","11,792,472",
104,10,302,竹北,9低壓綜合營業用電小計　,**,"46,907","11,792,472",
104,10,302,竹北,10低壓綜合用電小計　　　,**,"75,301","16,994,958",
104,10,302,竹北,11低壓裝置電力　　　　　,32,323,"47,142",
104,10,302,竹北,12低壓需量電力　　　　　,365,"21,923","4,980,339",
104,10,302,竹北,13低壓電力小計　　　　　,**,"22,246","5,027,481",
104,10,302,竹北,14高壓電力　　　　　　　,128,"95,873","44,090,362",
104,10,302,竹北,15特高壓電力　　　　　　,＊,"23,950","12,415,200",
104,10,302,竹北,16高＆特高壓電力小計　　,**,"119,823","56,505,562",
104,10,302,竹北,17電力小計　　　　　　　,**,"142,069","61,533,043",
104,10,302,竹北,18綜合＆電力小計　　　　,**,"217,370","78,528,001",
104,10,302,竹北,19電燈＆綜合＆電力小計　,**,"229,561","134,937,881",
104,10,302,竹北,20臨時電燈　　　　　　　,195,0,"78,258",
104,10,302,竹北,21臨時電力　　　　　　　,110,"7,794","1,636,049",
104,10,302,竹北,22臨時用電小計　　　　　,**,"7,794","1,714,307",
