年度,月份,郵遞區號,行政區,用電種類,用戶數,契約容量,售電度數(當月),售電度數(當年累計)
109,12,653,口湖,15特高壓電力　　　　　　,*,0,0,0
109,12,653,口湖,16高＆特高壓電力小計　　,**,"3,058","800,480",9817300
109,12,653,口湖,17電力小計　　　　　　　,**,"27,300","6,806,385",78734670
109,12,653,口湖,18綜合＆電力小計　　　　,**,"28,565","7,160,245",82649352
109,12,653,口湖,19電燈＆綜合＆電力小計　,**,"29,204","9,976,327",123919469
109,12,653,口湖,20臨時電燈　　　　　　　,*,0,581,13075
109,12,653,口湖,21臨時電力　　　　　　　,*,0,0,0
109,12,653,口湖,22臨時用電小計　　　　　,**,0,581,13075
109,12,653,口湖,23總計（含臨時用電）　　,**,"29,204","9,976,908",123932544
109,12,653,口湖,24表燈合計　　　　　　　,**,639,"2,816,663",41283192
109,12,653,口湖,25綜合＆電力合計　　　　,**,"28,565","7,160,245",82649352
109,12,654,四湖,1表燈非營業用　　　　,"21,065",79,"3,119,511",43047562
109,12,654,四湖,2表燈營業用　　　　　　,495,445,"274,908",4748091
109,12,654,四湖,3表燈小計　　　　　　　,**,524,"3,394,419",47795653
109,12,654,四湖,4低壓綜合裝置非營業用　,*,0,0,0
109,12,654,四湖,5低壓綜合需量非營業用　,*,15,1065,16692
109,12,654,四湖,6低壓綜合非營業用電小計,**,15,1065,16692
109,12,654,四湖,7低壓綜合裝置營業用　　,*,0,0,0
109,12,654,四湖,8低壓綜合需量營業用　　,27,"1,120","191,039",3308831
109,12,654,四湖,9低壓綜合營業用電小計　,**,"1,120","191,039",3308831
109,12,654,四湖,10低壓綜合用電小計　　　,**,"1,135","192,104",3325523
109,12,654,四湖,11低壓裝置電力　　　　　,425,"3,512","795,471",11303511
109,12,654,四湖,12低壓需量電力　　　　　,108,"4,217","825,548",11721543
109,12,654,四湖,13低壓電力小計　　　　　,**,"7,729","1,621,019",23025054
109,12,654,四湖,14高壓電力　　　　　　　,6,"1,932","458,088",5515765
109,12,654,四湖,15特高壓電力　　　　　　,*,0,0,0
109,12,654,四湖,16高＆特高壓電力小計　　,**,"1,932","458,088",5515765
109,12,654,四湖,17電力小計　　　　　　　,**,"9,661","2,079,107",28540819
109,12,654,四湖,18綜合＆電力小計　　　　,**,"10,796","2,271,211",31866342
109,12,654,四湖,19電燈＆綜合＆電力小計　,**,"11,320","5,665,630",79661995
109,12,654,四湖,20臨時電燈　　　　　　　,6,0,0,14886
109,12,654,四湖,21臨時電力　　　　　　　,*,114,28760,187880
109,12,654,四湖,22臨時用電小計　　　　　,**,114,"28,760",202766
109,12,654,四湖,23總計（含臨時用電）　　,**,"11,320","5,694,390",79864761
109,12,654,四湖,24表燈合計　　　　　　　,**,524,"3,394,419",47810539
109,12,654,四湖,25綜合＆電力合計　　　　,**,"10,796","2,299,971",32054222
109,12,655,元長,1表燈非營業用　　　　,"28,933",143,"3,588,311",58054631
109,12,655,元長,2表燈營業用　　　　　　,510,685,"473,708",6953842
109,12,655,元長,3表燈小計　　　　　　　,**,828,"4,062,019",65008473
109,12,655,元長,4低壓綜合裝置非營業用　,*,0,0,0
109,12,655,元長,5低壓綜合需量非營業用　,*,93,"20,237",289915
109,12,655,元長,6低壓綜合非營業用電小計,**,93,"20,237",289915
109,12,655,元長,7低壓綜合裝置營業用　　,*,0,0,0
109,12,655,元長,8低壓綜合需量營業用　　,54,"3,038","720,574",9071850
109,12,655,元長,9低壓綜合營業用電小計　,**,"3,038","720,574",9071850
109,12,655,元長,10低壓綜合用電小計　　　,**,"3,131","740,811",9361765
109,12,655,元長,11低壓裝置電力　　　　　,392,"3,505","817,625",10838534
109,12,655,元長,12低壓需量電力　　　　　,151,"5,640","943,879",13014420
109,12,655,元長,13低壓電力小計　　　　　,**,"9,145","1,761,504",23852954
109,12,655,元長,14高壓電力　　　　　　　,28,"14,453","5,701,120",63413903
109,12,655,元長,15特高壓電力　　　　　　,*,0,0,0
109,12,655,元長,16高＆特高壓電力小計　　,**,"14,453","5,701,120",63413903
109,12,655,元長,17電力小計　　　　　　　,**,"23,598","7,462,624",87266857
109,12,655,元長,18綜合＆電力小計　　　　,**,"26,729","8,203,435",96628622
109,12,655,元長,19電燈＆綜合＆電力小計　,**,"27,557","12,265,454",161637095
109,12,655,元長,20臨時電燈　　　　　　　,9,0,6205,24867
109,12,655,元長,21臨時電力　　　　　　　,*,0,0,0
109,12,655,元長,22臨時用電小計　　　　　,**,0,6205,24867
109,12,655,元長,23總計（含臨時用電）　　,**,"27,557","12,271,659",161661962
109,12,655,元長,24表燈合計　　　　　　　,**,828,"4,068,224",65033340
109,12,655,元長,25綜合＆電力合計　　　　,**,"26,729","8,203,435",96628622
109,12,700,中西區,1表燈非營業用　　　　,"55,462",606,"15,607,241",192202326
109,12,700,中西區,2表燈營業用　　　　　　,"7,321","10,263","8,041,689",100726638
109,12,700,中西區,3表燈小計　　　　　　　,**,"10,869","23,648,930",292928964
109,12,700,中西區,4低壓綜合裝置非營業用　,*,0,0,0
109,12,700,中西區,5低壓綜合需量非營業用　,218,"8,874","1,233,234",16153436
109,12,700,中西區,6低壓綜合非營業用電小計,**,"8,874","1,233,234",16153436
109,12,700,中西區,7低壓綜合裝置營業用　　,*,67,"5,729",78016
109,12,700,中西區,8低壓綜合需量營業用　　,766,"26,619","5,003,085",67114117
109,12,700,中西區,9低壓綜合營業用電小計　,**,"26,686","5,008,814",67192133
109,12,700,中西區,10低壓綜合用電小計　　　,**,"35,560","6,242,048",83345569
109,12,700,中西區,11低壓裝置電力　　　　　,194,"1,418","78,157",1198904
109,12,700,中西區,12低壓需量電力　　　　　,147,"2,361","305,120",4328374
109,12,700,中西區,13低壓電力小計　　　　　,**,"3,779","383,277",5527278
109,12,700,中西區,14高壓電力　　　　　　　,89,"52,181","14,148,562",192373049
109,12,700,中西區,15特高壓電力　　　　　　,*,0,0,0
109,12,700,中西區,16高＆特高壓電力小計　　,**,"52,181","14,148,562",192373049
109,12,700,中西區,17電力小計　　　　　　　,**,"55,960","14,531,839",197900327
109,12,700,中西區,18綜合＆電力小計　　　　,**,"91,520","20,773,887",281245896
109,12,700,中西區,19電燈＆綜合＆電力小計　,**,"102,389","44,422,817",574174860
109,12,700,中西區,20臨時電燈　　　　　　　,52,0,"8,913",202997
109,12,700,中西區,21臨時電力　　　　　　　,9,448,"87,840",1397933
109,12,700,中西區,22臨時用電小計　　　　　,**,448,"96,753",1600930
109,12,700,中西區,23總計（含臨時用電）　　,**,"102,389","44,519,570",575775790
109,12,700,中西區,24表燈合計　　　　　　　,**,"10,869","23,657,843",293131961
109,12,700,中西區,25綜合＆電力合計　　　　,**,"91,520","20,861,727",282643829
109,12,701,東區,1表燈非營業用　　　　,"112,298",705,"28,464,696",402484124
109,12,701,東區,2表燈營業用　　　　　　,"8,042","12,280","9,839,492",117311038
109,12,701,東區,3表燈小計　　　　　　　,**,"12,985","38,304,188",519795162
109,12,701,東區,4低壓綜合裝置非營業用　,*,0,0,0
109,12,701,東區,5低壓綜合需量非營業用　,370,"12,343","1,903,666",24710130
109,12,701,東區,6低壓綜合非營業用電小計,**,"12,343","1,903,666",24710130
109,12,701,東區,7低壓綜合裝置營業用　　,*,0,0,0
109,12,701,東區,8低壓綜合需量營業用　　,622,"24,472","4,986,144",67594714
109,12,701,東區,9低壓綜合營業用電小計　,**,"24,472","4,986,144",67594714
109,12,701,東區,10低壓綜合用電小計　　　,**,"36,815","6,889,810",92304844
109,12,701,東區,11低壓裝置電力　　　　　,52,353,"19,890",307938
109,12,701,東區,12低壓需量電力　　　　　,196,"4,325","492,292",6214638
109,12,701,東區,13低壓電力小計　　　　　,**,"4,678","512,182",6522576
109,12,701,東區,14高壓電力　　　　　　　,66,"46,859","12,344,727",161529059
109,12,701,東區,15特高壓電力　　　　　　,*,"24,700","9,105,600",124534400
109,12,701,東區,16高＆特高壓電力小計　　,**,"71,559","21,450,327",286063459
109,12,701,東區,17電力小計　　　　　　　,**,"76,237","21,962,509",292586035
109,12,701,東區,18綜合＆電力小計　　　　,**,"113,052","28,852,319",384890879
109,12,701,東區,19電燈＆綜合＆電力小計　,**,"126,037","67,156,507",904686041
109,12,701,東區,20臨時電燈　　　　　　　,89,0,"8,303",152902
109,12,701,東區,21臨時電力　　　　　　　,29,1629,"201,703",2686022
109,12,701,東區,22臨時用電小計　　　　　,**,1629,"210,006",2838924
109,12,701,東區,23總計（含臨時用電）　　,**,"126,037","67,366,513",907524965
109,12,701,東區,24表燈合計　　　　　　　,**,"12,985","38,312,491",519948064
109,12,701,東區,25綜合＆電力合計　　　　,**,"113,052","29,054,022",387576901
109,12,702,南區,1表燈非營業用　　　　,"73,448",417,"20,894,114",250481336
109,12,702,南區,2表燈營業用　　　　　　,"5,058","5,600","5,597,358",65334024
109,12,702,南區,3表燈小計　　　　　　　,**,"6,017","26,491,472",315815360
109,12,702,南區,4低壓綜合裝置非營業用　,*,0,0,0
109,12,702,南區,5低壓綜合需量非營業用　,125,"4,762","804,633",10307471
109,12,702,南區,6低壓綜合非營業用電小計,**,"4,762","804,633",10307471
109,12,702,南區,7低壓綜合裝置營業用　　,*,0,0,0
109,12,702,南區,8低壓綜合需量營業用　　,296,"12,286","2,612,423",35134186
109,12,702,南區,9低壓綜合營業用電小計　,**,"12,286","2,612,423",35134186
109,12,702,南區,10低壓綜合用電小計　　　,**,"17,048","3,417,056",45441657
109,12,702,南區,11低壓裝置電力　　　　　,249,"1,282","231,196",2998806
109,12,702,南區,12低壓需量電力　　　　　,587,"29,134","4,963,783",59504357
109,12,702,南區,13低壓電力小計　　　　　,**,"30,416","5,194,979",62503163
109,12,702,南區,14高壓電力　　　　　　　,204,"72,015","18,004,225",221591648
109,12,702,南區,15特高壓電力　　　　　　,*,0,0,0
109,12,702,南區,16高＆特高壓電力小計　　,**,"72,015","18,004,225",221591648
109,12,702,南區,17電力小計　　　　　　　,**,"102,431","23,199,204",284094811
109,12,702,南區,18綜合＆電力小計　　　　,**,"119,479","26,616,260",329536468
109,12,702,南區,19電燈＆綜合＆電力小計　,**,"125,496","53,107,732",645351828
109,12,702,南區,20臨時電燈　　　　　　　,50,0,"9,898",229938
109,12,702,南區,21臨時電力　　　　　　　,9,602,"100,800",1211520
109,12,702,南區,22臨時用電小計　　　　　,**,602,"110,698",1441458
109,12,702,南區,23總計（含臨時用電）　　,**,"125,496","53,218,430",646793286
109,12,702,南區,24表燈合計　　　　　　　,**,"6,017","26,501,370",316045298
109,12,702,南區,25綜合＆電力合計　　　　,**,"119,479","26,717,060",330747988
109,12,703,西區,1表燈非營業用　　　　,*,0,895,15264
109,12,703,西區,2表燈營業用　　　　　　,*,0,0,15612
109,12,703,西區,3表燈小計　　　　　　　,**,0,895,30876
109,12,703,西區,4低壓綜合裝置非營業用　,*,0,0,0
109,12,703,西區,5低壓綜合需量非營業用　,*,0,0,0
109,12,703,西區,6低壓綜合非營業用電小計,**,0,0,0
109,12,703,西區,7低壓綜合裝置營業用　　,*,0,0,0
109,12,703,西區,8低壓綜合需量營業用　　,*,0,0,0
109,12,703,西區,9低壓綜合營業用電小計　,**,0,0,0
109,12,703,西區,10低壓綜合用電小計　　　,**,0,0,0
109,12,703,西區,11低壓裝置電力　　　　　,*,0,0,0
109,12,703,西區,12低壓需量電力　　　　　,*,0,0,0
109,12,703,西區,13低壓電力小計　　　　　,**,0,0,0
109,12,703,西區,14高壓電力　　　　　　　,*,0,0,0
109,12,703,西區,15特高壓電力　　　　　　,*,0,0,0
109,12,703,西區,16高＆特高壓電力小計　　,**,0,0,0
109,12,703,西區,17電力小計　　　　　　　,**,0,0,0
109,12,703,西區,18綜合＆電力小計　　　　,**,0,0,0
109,12,703,西區,19電燈＆綜合＆電力小計　,**,0,895,30876
109,12,703,西區,20臨時電燈　　　　　　　,*,0,0,0
109,12,703,西區,21臨時電力　　　　　　　,*,0,0,0
109,12,703,西區,22臨時用電小計　　　　　,**,0,0,0
109,12,703,西區,23總計（含臨時用電）　　,**,0,895,30876
109,12,703,西區,24表燈合計　　　　　　　,**,0,895,30876
109,12,703,西區,25綜合＆電力合計　　　　,**,0,0,0
109,12,704,北區,1表燈非營業用　　　　,"85,743",511,"20,882,684",301451717
109,12,704,北區,2表燈營業用　　　　　　,"5,829","7,233","5,228,018",74208024
109,12,704,北區,3表燈小計　　　　　　　,**,"7,744","26,110,702",375659741
109,12,704,北區,4低壓綜合裝置非營業用　,*,0,0,0
109,12,704,北區,5低壓綜合需量非營業用　,220,"9,932","1,649,474",21420269
109,12,704,北區,6低壓綜合非營業用電小計,**,"9,932","1,649,474",21420269
109,12,704,北區,7低壓綜合裝置營業用　　,*,0,0,0
109,12,704,北區,8低壓綜合需量營業用　　,397,"16,425","3,518,463",45380523
109,12,704,北區,9低壓綜合營業用電小計　,**,"16,425","3,518,463",45380523
109,12,704,北區,10低壓綜合用電小計　　　,**,"26,357","5,167,937",66800792
109,12,704,北區,11低壓裝置電力　　　　　,116,878,"70,032",907045
109,12,704,北區,12低壓需量電力　　　　　,276,"5,008","641,410",8306460
109,12,704,北區,13低壓電力小計　　　　　,**,"5,886","711,442",9213505
109,12,704,北區,14高壓電力　　　　　　　,38,"13,991","3,419,688",48103714
109,12,704,北區,15特高壓電力　　　　　　,*,0,0,0
109,12,704,北區,16高＆特高壓電力小計　　,**,"13,991","3,419,688",48103714
109,12,704,北區,17電力小計　　　　　　　,**,"19,877","4,131,130",57317219
109,12,704,北區,18綜合＆電力小計　　　　,**,"46,234","9,299,067",124118011
109,12,704,北區,19電燈＆綜合＆電力小計　,**,"53,978","35,409,769",499777752
109,12,704,北區,20臨時電燈　　　　　　　,73,0,"44,090",471450
109,12,704,北區,21臨時電力　　　　　　　,23,1604,"228,350",1770114
109,12,704,北區,22臨時用電小計　　　　　,**,1604,"272,440",2241564
109,12,704,北區,23總計（含臨時用電）　　,**,"53,978","35,682,209",502019316
109,12,704,北區,24表燈合計　　　　　　　,**,"7,744","26,154,792",376131191
109,12,704,北區,25綜合＆電力合計　　　　,**,"46,234","9,527,417",125888125
109,12,708,安平區,1表燈非營業用　　　　,"43,768",489,"7,373,912",163301326
109,12,708,安平區,2表燈營業用　　　　　　,"2,726","5,877","3,193,481",46900589
109,12,708,安平區,3表燈小計　　　　　　　,**,"6,366","10,567,393",210201915
109,12,708,安平區,4低壓綜合裝置非營業用　,*,0,0,0
109,12,708,安平區,5低壓綜合需量非營業用　,209,"9,213","1,419,127",18056721
109,12,708,安平區,6低壓綜合非營業用電小計,**,"9,213","1,419,127",18056721
109,12,708,安平區,7低壓綜合裝置營業用　　,*,0,0,0
109,12,708,安平區,8低壓綜合需量營業用　　,197,"11,711","2,575,660",33819820
109,12,708,安平區,9低壓綜合營業用電小計　,**,"11,711","2,575,660",33819820
109,12,708,安平區,10低壓綜合用電小計　　　,**,"20,924","3,994,787",51876541
109,12,708,安平區,11低壓裝置電力　　　　　,8,56,"2,926",39855
109,12,708,安平區,12低壓需量電力　　　　　,67,"1,635","240,768",3184840
109,12,708,安平區,13低壓電力小計　　　　　,**,"1,691","243,694",3224695
109,12,708,安平區,14高壓電力　　　　　　　,29,"15,646","4,180,326",57931941
109,12,708,安平區,15特高壓電力　　　　　　,*,0,0,0
109,12,708,安平區,16高＆特高壓電力小計　　,**,"15,646","4,180,326",57931941
109,12,708,安平區,17電力小計　　　　　　　,**,"17,337","4,424,020",61156636
109,12,708,安平區,18綜合＆電力小計　　　　,**,"38,261","8,418,807",113033177
109,12,708,安平區,19電燈＆綜合＆電力小計　,**,"44,627","18,986,200",323235092
109,12,708,安平區,20臨時電燈　　　　　　　,90,0,"14,480",526649
109,12,708,安平區,21臨時電力　　　　　　　,21,1578,"211,360",2492728
109,12,708,安平區,22臨時用電小計　　　　　,**,1578,"225,840",3019377
109,12,708,安平區,23總計（含臨時用電）　　,**,"44,627","19,212,040",326254469
109,12,708,安平區,24表燈合計　　　　　　　,**,"6,366","10,581,873",210728564
109,12,708,安平區,25綜合＆電力合計　　　　,**,"38,261","8,630,167",115525905
109,12,709,安南區,1表燈非營業用　　　　,"111,166",842,"25,459,695",391845732
109,12,709,安南區,2表燈營業用　　　　　　,"7,519","7,337","7,237,362",104341206
109,12,709,安南區,3表燈小計　　　　　　　,**,"8,179","32,697,057",496186938
109,12,709,安南區,4低壓綜合裝置非營業用　,*,0,0,0
109,12,709,安南區,5低壓綜合需量非營業用　,93,"5,102","523,577",6781320
109,12,709,安南區,6低壓綜合非營業用電小計,**,"5,102","523,577",6781320
109,12,709,安南區,7低壓綜合裝置營業用　　,*,0,0,0
109,12,709,安南區,8低壓綜合需量營業用　　,493,"24,100","4,760,548",57112199
109,12,709,安南區,9低壓綜合營業用電小計　,**,"24,100","4,760,548",57112199
109,12,709,安南區,10低壓綜合用電小計　　　,**,"29,202","5,284,125",63893519
109,12,709,安南區,11低壓裝置電力　　　　　,876,"7,059","1,186,394",14918054
109,12,709,安南區,12低壓需量電力　　　　　,"1,798","76,196","12,426,746",146380254
109,12,709,安南區,13低壓電力小計　　　　　,**,"83,255","13,613,140",161298308
109,12,709,安南區,14高壓電力　　　　　　　,271,"166,148","58,466,151",686412394
109,12,709,安南區,15特高壓電力　　　　　　,*,"26,600","16,377,600",198148800
109,12,709,安南區,16高＆特高壓電力小計　　,**,"192,748","74,843,751",884561194
109,12,709,安南區,17電力小計　　　　　　　,**,"276,003","88,456,891",1045859502
109,12,709,安南區,18綜合＆電力小計　　　　,**,"305,205","93,741,016",1109753021
109,12,709,安南區,19電燈＆綜合＆電力小計　,**,"313,384","126,438,073",1605939959
109,12,709,安南區,20臨時電燈　　　　　　　,343,0,"94,508",1357152
109,12,709,安南區,21臨時電力　　　　　　　,44,2613,"308,749",3449255
109,12,709,安南區,22臨時用電小計　　　　　,**,2613,"403,257",4806407
109,12,709,安南區,23總計（含臨時用電）　　,**,"313,384","126,841,330",1610746366
109,12,709,安南區,24表燈合計　　　　　　　,**,"8,179","32,791,565",497544090
109,12,709,安南區,25綜合＆電力合計　　　　,**,"305,205","94,049,765",1113202276
109,12,710,永康,1表燈非營業用　　　　,"145,912","1,734","43,790,826",526843160
109,12,710,永康,2表燈營業用　　　　　　,"10,543","16,144","16,585,786",176880430
109,12,710,永康,3表燈小計　　　　　　　,**,"17,878","60,376,612",703723590
109,12,710,永康,4低壓綜合裝置非營業用　,*,0,0,0
109,12,710,永康,5低壓綜合需量非營業用　,355,"13,280","2,310,406",29510205
109,12,710,永康,6低壓綜合非營業用電小計,**,"13,280","2,310,406",29510205
109,12,710,永康,7低壓綜合裝置營業用　　,*,0,0,0
109,12,710,永康,8低壓綜合需量營業用　　,729,"32,639","6,915,342",87865291
109,12,710,永康,9低壓綜合營業用電小計　,**,"32,639","6,915,342",87865291
109,12,710,永康,10低壓綜合用電小計　　　,**,"45,919","9,225,748",117375496
109,12,710,永康,11低壓裝置電力　　　　　,81,811,"44,428",619434
109,12,710,永康,12低壓需量電力　　　　　,"2,728","114,934","19,742,127",230832543
109,12,710,永康,13低壓電力小計　　　　　,**,"115,745","19,786,555",231451977
109,12,710,永康,14高壓電力　　　　　　　,448,"228,513","70,401,228",815257629
109,12,710,永康,15特高壓電力　　　　　　,7,"85,276","39,857,200",428311600
109,12,710,永康,16高＆特高壓電力小計　　,**,"313,789","110,258,428",1243569229
109,12,710,永康,17電力小計　　　　　　　,**,"429,534","130,044,983",1475021206
109,12,710,永康,18綜合＆電力小計　　　　,**,"475,453","139,270,731",1592396702
109,12,710,永康,19電燈＆綜合＆電力小計　,**,"493,331","199,647,343",2296120292
109,12,710,永康,20臨時電燈　　　　　　　,169,0,"53,876",924120
109,12,710,永康,21臨時電力　　　　　　　,29,2739,"459,600",1952510
109,12,710,永康,22臨時用電小計　　　　　,**,2739,"513,476",2876630
109,12,710,永康,23總計（含臨時用電）　　,**,"493,331","200,160,819",2298996922
109,12,710,永康,24表燈合計　　　　　　　,**,"17,878","60,430,488",704647710
109,12,710,永康,25綜合＆電力合計　　　　,**,"475,453","139,730,331",1594349212
109,12,711,歸仁,1表燈非營業用　　　　,"43,468",221,"8,807,369",137213733
109,12,711,歸仁,2表燈營業用　　　　　　,"2,794","3,229","2,898,866",47044984
109,12,711,歸仁,3表燈小計　　　　　　　,**,"3,450","11,706,235",184258717
109,12,711,歸仁,4低壓綜合裝置非營業用　,*,0,0,0
109,12,711,歸仁,5低壓綜合需量非營業用　,42,"1,827","261,612",3120728
109,12,711,歸仁,6低壓綜合非營業用電小計,**,"1,827","261,612",3120728
109,12,711,歸仁,7低壓綜合裝置營業用　　,*,0,0,0
109,12,711,歸仁,8低壓綜合需量營業用　　,196,"11,302","2,256,925",26623631
109,12,711,歸仁,9低壓綜合營業用電小計　,**,"11,302","2,256,925",26623631
109,12,711,歸仁,10低壓綜合用電小計　　　,**,"13,129","2,518,537",29744359
109,12,711,歸仁,11低壓裝置電力　　　　　,198,928,"59,168",931809
109,12,711,歸仁,12低壓需量電力　　　　　,361,"15,903","2,919,603",34306080
109,12,711,歸仁,13低壓電力小計　　　　　,**,"16,831","2,978,771",35237889
109,12,711,歸仁,14高壓電力　　　　　　　,98,"57,162","18,039,586",192900132
109,12,711,歸仁,15特高壓電力　　　　　　,*,0,0,0
109,12,711,歸仁,16高＆特高壓電力小計　　,**,"57,162","18,039,586",192900132
109,12,711,歸仁,17電力小計　　　　　　　,**,"73,993","21,018,357",228138021
109,12,711,歸仁,18綜合＆電力小計　　　　,**,"87,122","23,536,894",257882380
109,12,711,歸仁,19電燈＆綜合＆電力小計　,**,"90,572","35,243,129",442141097
109,12,711,歸仁,20臨時電燈　　　　　　　,69,0,"34,890",274480
109,12,711,歸仁,21臨時電力　　　　　　　,10,1052,128706,2217046
109,12,711,歸仁,22臨時用電小計　　　　　,**,1052,"163,596",2491526
109,12,711,歸仁,23總計（含臨時用電）　　,**,"90,572","35,406,725",444632623
109,12,711,歸仁,24表燈合計　　　　　　　,**,"3,450","11,741,125",184533197
109,12,711,歸仁,25綜合＆電力合計　　　　,**,"87,122","23,665,600",260099426
109,12,712,新化,1表燈非營業用　　　　,"26,196",261,"5,959,571",81599448
109,12,712,新化,2表燈營業用　　　　　　,"1,668","1,871","2,290,926",23130769
109,12,712,新化,3表燈小計　　　　　　　,**,"2,132","8,250,497",104730217
109,12,712,新化,4低壓綜合裝置非營業用　,*,0,0,0
109,12,712,新化,5低壓綜合需量非營業用　,49,"1,937","217,753",3060612
109,12,712,新化,6低壓綜合非營業用電小計,**,"1,937","217,753",3060612
109,12,712,新化,7低壓綜合裝置營業用　　,*,0,0,0
109,12,712,新化,8低壓綜合需量營業用　　,95,"4,929","824,684",10986359
109,12,712,新化,9低壓綜合營業用電小計　,**,"4,929","824,684",10986359
109,12,712,新化,10低壓綜合用電小計　　　,**,"6,866","1,042,437",14046971
109,12,712,新化,11低壓裝置電力　　　　　,45,279,"18,608",301230
109,12,712,新化,12低壓需量電力　　　　　,122,"5,932","1,108,235",14375808
109,12,712,新化,13低壓電力小計　　　　　,**,"6,211","1,126,843",14677038
109,12,712,新化,14高壓電力　　　　　　　,59,"24,904","7,142,669",86475906
109,12,712,新化,15特高壓電力　　　　　　,*,0,0,0
109,12,712,新化,16高＆特高壓電力小計　　,**,"24,904","7,142,669",86475906
109,12,712,新化,17電力小計　　　　　　　,**,"31,115","8,269,512",101152944
109,12,712,新化,18綜合＆電力小計　　　　,**,"37,981","9,311,949",115199915
109,12,712,新化,19電燈＆綜合＆電力小計　,**,"40,113","17,562,446",219930132
109,12,712,新化,20臨時電燈　　　　　　　,29,0,4272,82521
109,12,712,新化,21臨時電力　　　　　　　,*,98,5120,59080
109,12,712,新化,22臨時用電小計　　　　　,**,98,9392,141601
109,12,712,新化,23總計（含臨時用電）　　,**,"40,113","17,571,838",220071733
109,12,712,新化,24表燈合計　　　　　　　,**,"2,132","8,254,769",104812738
109,12,712,新化,25綜合＆電力合計　　　　,**,"37,981","9,317,069",115258995
109,12,713,左鎮,1表燈非營業用　　　　,"3,078",0,"544,851",7365140
109,12,713,左鎮,2表燈營業用　　　　　　,115,68,"149,059",1492506
109,12,713,左鎮,3表燈小計　　　　　　　,**,68,"693,910",8857646
109,12,713,左鎮,4低壓綜合裝置非營業用　,*,0,0,0
109,12,713,左鎮,5低壓綜合需量非營業用　,7,523,"73,387",1112279
109,12,713,左鎮,6低壓綜合非營業用電小計,**,523,"73,387",1112279
109,12,713,左鎮,7低壓綜合裝置營業用　　,*,0,0,0
109,12,713,左鎮,8低壓綜合需量營業用　　,*,20,"7,570",102093
109,12,713,左鎮,9低壓綜合營業用電小計　,**,20,"7,570",102093
109,12,713,左鎮,10低壓綜合用電小計　　　,**,543,"80,957",1214372
109,12,713,左鎮,11低壓裝置電力　　　　　,*,34,893,16613
109,12,713,左鎮,12低壓需量電力　　　　　,7,72,"10,727",127703
109,12,713,左鎮,13低壓電力小計　　　　　,**,106,"11,620",144316
109,12,713,左鎮,14高壓電力　　　　　　　,*,630,"168,860",1167400
109,12,713,左鎮,15特高壓電力　　　　　　,*,0,0,0
109,12,713,左鎮,16高＆特高壓電力小計　　,**,630,"168,860",1167400
109,12,713,左鎮,17電力小計　　　　　　　,**,736,"180,480",1311716
109,12,713,左鎮,18綜合＆電力小計　　　　,**,1279,"261,437",2526088
109,12,713,左鎮,19電燈＆綜合＆電力小計　,**,"1,347","955,347",11383734
109,12,713,左鎮,20臨時電燈　　　　　　　,*,0,1612,8699
109,12,713,左鎮,21臨時電力　　　　　　　,*,0,0,0
109,12,713,左鎮,22臨時用電小計　　　　　,**,0,1612,8699
109,12,713,左鎮,23總計（含臨時用電）　　,**,"1,347","956,959",11392433
109,12,713,左鎮,24表燈合計　　　　　　　,**,68,"695,522",8866345
109,12,713,左鎮,25綜合＆電力合計　　　　,**,1279,"261,437",2526088
109,12,714,玉井,1表燈非營業用　　　　,"11,009",127,"2,577,978",27419460
109,12,714,玉井,2表燈營業用　　　　　　,565,340,"564,551",5724429
109,12,714,玉井,3表燈小計　　　　　　　,**,467,"3,142,529",33143889
109,12,714,玉井,4低壓綜合裝置非營業用　,*,0,0,0
109,12,714,玉井,5低壓綜合需量非營業用　,*,235,"33,786",360004
109,12,714,玉井,6低壓綜合非營業用電小計,**,235,"33,786",360004
109,12,714,玉井,7低壓綜合裝置營業用　　,*,0,0,0
109,12,714,玉井,8低壓綜合需量營業用　　,24,886,"190,987",2634923
109,12,714,玉井,9低壓綜合營業用電小計　,**,886,"190,987",2634923
109,12,714,玉井,10低壓綜合用電小計　　　,**,"1,121","224,773",2994927
109,12,714,玉井,11低壓裝置電力　　　　　,44,228,"15,117",172019
109,12,714,玉井,12低壓需量電力　　　　　,32,1223,"231,252",3076171
109,12,714,玉井,13低壓電力小計　　　　　,**,"1,451","246,369",3248190
109,12,714,玉井,14高壓電力　　　　　　　,*,720,"74,960",1087680
109,12,714,玉井,15特高壓電力　　　　　　,*,0,0,0
109,12,714,玉井,16高＆特高壓電力小計　　,**,720,"74,960",1087680
109,12,714,玉井,17電力小計　　　　　　　,**,"2,171","321,329",4335870
109,12,714,玉井,18綜合＆電力小計　　　　,**,"3,292","546,102",7330797
109,12,714,玉井,19電燈＆綜合＆電力小計　,**,"3,759","3,688,631",40474686
109,12,714,玉井,20臨時電燈　　　　　　　,14,0,"5,366",31222
109,12,714,玉井,21臨時電力　　　　　　　,*,0,0,0
109,12,714,玉井,22臨時用電小計　　　　　,**,0,"5,366",31222
109,12,714,玉井,23總計（含臨時用電）　　,**,"3,759","3,693,997",40505908
109,12,714,玉井,24表燈合計　　　　　　　,**,467,"3,147,895",33175111
109,12,714,玉井,25綜合＆電力合計　　　　,**,"3,292","546,102",7330797
109,12,715,楠西,1表燈非營業用　　　　,"9,035",35,"778,785",17527835
